"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"cAMP signaling pathway","120/216",0.16204225849285,0.271484412134619,0,0,1.15611013815917,2.10400267026956,"OXTR;CALML3;CALML4;HTR4;EDNRA;HTR6;CREB3L3;CREB3L4;AKT3;CREB3L2;ADORA1;AKT1;PLCE1;SOX9;PRKACA;MAP2K2;F2R;ATP1B2;ATP1B1;TIAM1;ADCY9;ORAI1;MYL9;CFTR;ADCYAP1R1;SUCNR1;NPR1;PIK3R3;ADRB1;PIK3R1;CACNA1C;CACNA1F;PLD2;HCAR2;RAP1B;MC2R;RRAS;GRIA3;GRIA4;JUN;BDNF;HTR1D;HTR1B;NFATC1;GRIN2C;GRIN2B;NFKB1;GRIN2D;NFKBIA;ADCY10;GRIN3B;GRIN3A;FXYD2;FXYD1;PPP1R1B;PDE3A;CALM1;CALM2;RYR2;PDE3B;ATP2A3;ATP2A2;PIK3CD;PIK3CB;GLI1;GLI3;RAC2;PDE4B;RAC3;PDE4A;FFAR2;CNGA4;VAV3;EDN1;PPP1R12A;EDN3;PDE4D;PDE4C;RRAS2;FOS;RHOA;VAV1;CREB3;CREB1;ADORA2A;ACOX1;ACOX3;PPARA;RAPGEF3;RAPGEF4;CREB5;CAMK2D;ROCK2;PTGER2;PTGER3;ADCY4;ATP1A4;ADCY3;ATP1A3;ATP1A2;ADCY1;ATP1A1;ADCY7;ADCY6;GNAI1;RELA;ADCY5;GNAI2;MAPK9;PAK1;NPY;TNNI3;BAD;ATP2B2;ATP2B1;TSHR;MAPK10;PDE10A;CAMK4;HCN2"
"Riboflavin metabolism","6/8",0.172170388337676,0.28695064722946,0,0,2.77136258660508,4.8755768941758,"FLAD1;RFK;ACP5;ENPP1;ACP2;ENPP3"
"Steroid biosynthesis","13/20",0.173566034201088,0.287777880540665,0,0,1.71586766627691,3.00482256940229,"DHCR24;MSMO1;HSD17B7;LIPA;LSS;TM7SF2;CYP27B1;SQLE;EBP;NSDHL;CYP24A1;SOAT2;DHCR7"
"DNA replication","22/36",0.176508446715639,0.291147953345383,0,0,1.4520872342769,2.51848056421199,"PRIM2;RNASEH2C;RFC3;PCNA;RNASEH2A;RFC4;MCM7;LIG1;RFC1;RPA2;POLD3;POLE4;POLA1;POLA2;POLD1;POLE2;MCM3;MCM4;MCM5;MCM6;POLE;MCM2"
"Estrogen signaling pathway","77/137",0.182827837048467,0.298588369203593,0,0,1.18647094919743,2.01606371697989,"PIK3CD;CALML3;CALML4;PIK3CB;KRT20;CREB3L3;CREB3L4;AKT3;CREB3L2;AKT1;PRKACA;CTSD;HRAS;NCOA1;MAP2K2;MMP2;NCOA3;PRKCD;FOS;MMP9;CREB3;PLCB3;ADCY9;CREB1;RARA;PGR;FKBP4;PLCB1;SOS1;PLCB2;SOS2;FKBP5;CREB5;SHC4;SHC2;SHC1;SRC;ITPR1;ADCY4;ITPR2;PIK3R3;ADCY3;ITPR3;PIK3R1;ADCY1;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;NRAS;KCNJ3;HSPA8;KCNJ5;JUN;KCNJ9;NOS3;KRT12;HSPA2;KRT10;ESR1;ESR2;GNAO1;KRT19;KRT18;KRT17;SP1;KRT16;KRT15;KRT14;GRB2;KRAS;CALM1;CALM2;EBAG9;HSPA1B;HSPA1A"
"Adrenergic signaling in cardiomyocytes","84/150",0.182885376137201,0.298588369203593,0,0,1.17672360604298,1.99913065355753,"RYR2;ATP2A3;ATP2A2;CALML3;PPP2R2A;ADRA1D;CALML4;ADRA1B;ADRA1A;SLC8A1;PIK3CG;SLC8A2;CREB3L3;CREB3L4;AKT3;CREB3L2;AKT1;SCN5A;PRKACA;SCN1B;TPM4;TPM3;CACNA2D1;TPM2;TNNC1;TPM1;PPP2R5B;CACNA2D2;PPP2R5A;PRKCA;ATP1B2;PPP2R5C;ATP1B1;CREB3;CACNB3;PLCB3;ADCY9;CACNB4;CREB1;KCNQ1;TNNT2;PLCB1;PLCB2;SCN4B;MYH6;RAPGEF3;CREB5;RAPGEF4;KCNE1;CAMK2D;CREM;ADCY4;ATP1A4;ADCY3;ATP1A3;ADRB1;ATP1A2;CACNA1C;ADCY1;ATP1A1;CACNA1F;ADCY7;PIK3R6;ADCY6;GNAI1;PIK3R5;ADCY5;GNAI2;CACNG8;SCN7A;TNNI3;CACNG4;ATP2B2;ATP2B1;MAPK14;AGT;MAPK13;MAPK11;PPP1R1A;PPP2R2C;PPP2R2B;FXYD2;CALM1;CALM2"
"Morphine addiction","52/91",0.18930054144408,0.306644318596886,0,0,1.23242476963722,2.05127164697786,"GABRB3;PDE3B;ARRB1;ARRB2;GNGT2;ADORA1;PDE4B;PDE4A;PDE8B;PRKACA;PDE8A;PRKCB;PDE4D;PDE4C;PRKCA;GABRG3;GABRG1;ADCY9;PDE1B;PDE1A;ADCY4;ADCY3;CACNA1A;ADCY1;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;GRK3;GNG2;GRK2;GRK5;GNG4;GRK6;GNG8;GABRE;GABRD;KCNJ3;GABRA2;GABRP;KCNJ5;KCNJ9;GABRA3;PDE2A;GNG12;GNG11;GNAO1;PDE10A;GNB1;GNB4;PDE3A"
"Arginine biosynthesis","14/22",0.189736172131823,0.306644318596886,0,0,1.6168624807396,2.68742066216065,"ACY1;GOT1;NOS2;ARG1;GLS2;NOS3;GPT2;GOT2;GPT;ASS1;GLUD1;ASL;NOS1;GLUL"
"Viral carcinogenesis","112/203",0.200105872190239,0.321778286939077,0,0,1.13803676393604,1.83099724079443,"RB1;HDAC10;HDAC11;RBPJ;CDC20;CCND3;CCND2;CREB3L3;CCND1;CREB3L4;CHEK1;CREB3L2;PRKACA;SKP2;H4C3;USP7;ACTN1;SND1;CCNE2;CCNE1;H4C12;MAPKAPK2;VDAC3;TBPL1;ATP6V0D1;IL6ST;ATP6V0D2;MAD1L1;HPN;UBR4;PIK3R3;PIK3R1;C3;SCIN;PMAIP1;H4C8;LYN;STAT5A;STAT5B;EGR2;JUN;EGR3;H4C9;EIF2AK2;NFKB1;NFKB2;NFKBIA;CDK6;CDK4;CDK2;REL;CDK1;GRB2;CDKN1A;TRADD;PIK3CD;CHD4;PIK3CB;CASP8;YWHAQ;CASP3;H2BC21;CCR8;IKBKG;CCR5;CCR4;HRAS;JAK3;CCR3;YWHAG;JAK1;YWHAH;SYK;TRAF2;TRAF1;RHOA;CCNA2;H2BC12;RBL2;KAT2B;CREB3;KAT2A;CREB1;PKM;RBL1;TRAF3;IRF7;IRF9;CREB5;SP100;HDAC2;HDAC1;SRC;HDAC9;RELA;HDAC7;CDC42;NRAS;BAK1;RANBP1;CDKN2B;GSN;CDKN2A;H2BC6;BAD;H2BC4;STAT3;GTF2H1;PSMC1;DNAJA3;BAX;KRAS"
"Synthesis and degradation of ketone bodies","7/10",0.20640707601558,0.330251321624927,0,0,2.15548712026433,3.40115382462084,"HMGCL;BDH2;BDH1;HMGCS1;OXCT1;ACAT2;ACAT1"
"Neomycin, kanamycin and gentamicin biosynthesis","4/5",0.213332728917709,0.338924392568013,0,0,3.69482393688667,5.70814171922755,"HK3;HKDC1;HK2;HK1"
"Cushing syndrome","86/155",0.213946022808558,0.338924392568013,0,0,1.15222169752982,1.77676218211989,"RB1;SCARB1;CDKN1A;WNT2B;AHR;CCND1;CREB3L3;CREB3L4;CREB3L2;PDE8B;PRKACA;PDE8A;MEN1;APC2;USP8;MAP2K2;WNT5B;WNT5A;AXIN2;WNT9A;CREB3;PLCB3;ADCY9;CREB1;CCNE2;CCNE1;ORAI1;PLCB1;PLCB2;CREB5;KMT2D;CAMK2D;TCF7;ITPR1;ADCY4;ITPR2;ADCY3;WNT8B;ITPR3;CACNA1C;ADCY1;CACNA1F;ADCY7;ADCY6;GNAI1;CACNA1G;ADCY5;CYP17A1;GNAI2;RAP1B;CACNA1I;WNT6;MC2R;RASD1;GNA11;DVL1;DVL2;E2F1;E2F2;E2F3;LDLR;WNT4;WNT10B;TCF7L2;FZD3;WNT10A;CDKN2B;TCF7L1;FZD2;CDKN2C;FZD5;HSD3B2;FZD4;CDKN2A;FZD7;FZD6;FZD8;WNT7A;AGT;NR4A1;CDK6;NCEH1;CDK4;SP1;CDK2;WDR5B"
"Folate biosynthesis","16/26",0.21870263408871,0.344752920730972,0,0,1.47825081872472,2.24700378492328,"CBR1;MOCS2;TPH1;GCH1;MOCOS;AKR1B1;GPHN;PTS;DHFR;QDPR;SPR;PAH;FPGS;PCBD1;PCBD2;MOCS1"
"Glycerophospholipid metabolism","55/98",0.236206981429256,0.370520755183147,0,0,1.18211620487061,1.70584902839027,"DGKE;LPGAT1;DGKB;LPCAT1;LCLAT1;LYPLA1;PCYT1B;PLA2G12A;PCYT2;PCYT1A;PLA2G12B;PLA2G4C;PLA2G4A;GPCPD1;PLA2G15;GNPAT;PHOSPHO1;PLPP5;DGKQ;GPD2;GPD1;DGKK;PLPP1;CDS1;PLA2G3;PLD4;LCAT;PLA2G6;AGPAT1;AGPAT2;AGPAT3;SELENOI;PLD2;AGPAT4;PGS1;PTDSS2;GPAT3;CDIPT;PLA2G2D;PLA2G2E;PLA2G2C;MBOAT1;MBOAT2;CRLS1;ETNPPL;GPAM;ETNK2;LPCAT4;ETNK1;LPCAT3;LPCAT2;CHPT1;GPD1L;PNPLA6;LPIN1"
"Malaria","29/50",0.239344793757405,0.373611385377413,0,0,1.27600585995803,1.8244971255611,"CD40;CSF3;LRP1;CD81;SDC2;ITGB2;ITGAL;THBS2;TNF;THBS1;THBS4;ICAM1;THBS3;KLRK1;CCL2;CD36;TGFB1;VCAM1;TGFB3;HGF;IL18;SELP;IL6;IL1B;TLR9;SDC1;TLR4;MYD88;TLR2"
"Progesterone-mediated oocyte maturation","56/100",0.240917862402866,0.374241339654937,0,0,1.17624514336949,1.67414879919039,"PDE3B;ARAF;PIK3CD;PIK3CB;RPS6KA3;STK10;RPS6KA6;RPS6KA2;AKT3;CDC27;AKT1;PRKACA;KIF22;CDC25C;CDC25A;CDC25B;CCNA2;ADCY9;ANAPC4;PGR;MAD1L1;ANAPC2;ANAPC13;ADCY4;PIK3R3;ADCY3;PIK3R1;ADCY1;PKMYT1;ADCY7;ADCY6;GNAI1;ADCY5;AURKA;GNAI2;CCNB2;MAPK9;CCNB1;FZR1;BUB1;PLK1;IGF1;MAPK14;MAPK13;MAD2L2;MAPK10;MAPK11;CPEB1;CDC16;CDK2;CDK1;KRAS;CPEB3;CPEB2;CPEB4;MAD2L1"
"GABAergic synapse","50/89",0.246511473620753,0.381080538930632,0,0,1.18479478259146,1.65912351190864,"GABRB3;ABAT;GPHN;GNGT2;PRKACA;GLUL;NSF;GABARAPL2;GABARAPL1;SLC38A1;PRKCB;SLC6A13;SLC6A12;PRKCA;GABRG3;GABRG1;ADCY9;HAP1;GLS2;SRC;ADCY4;ADCY3;CACNA1A;ADCY1;CACNA1C;CACNA1F;ADCY7;ADCY6;GABARAP;GNAI1;ADCY5;GNAI2;TRAK2;GNG2;GNG4;GNG8;GABRE;SLC38A3;GABRD;SLC38A2;GABRA2;GABRP;GAD1;PLCL1;GABRA3;GNG12;GNG11;GNAO1;GNB1;GNB4"
"Cortisol synthesis and secretion","37/65",0.250908178585387,0.386012582439057,0,0,1.22105560687744,1.68831479365326,"SCARB1;ADCY4;ITPR1;ADCY3;ITPR2;ITPR3;ADCY1;CACNA1C;CACNA1F;ADCY7;ADCY6;ADCY5;CACNA1G;CYP17A1;CACNA1I;MC2R;CREB3L3;CREB3L4;GNA11;CREB3L2;PDE8B;PRKACA;PDE8A;LDLR;HSD3B2;AGT;CREB3;NR4A1;PLCB3;ADCY9;CREB1;NCEH1;SP1;ORAI1;PLCB1;PLCB2;CREB5"
"Growth hormone synthesis, secretion and action","66/119",0.252238487568226,0.386202469003982,0,0,1.15091052527776,1.58524143827476,"IRS1;PIK3CD;PIK3CB;GHR;CREB3L3;CREB3L4;AKT3;CREB3L2;AKT1;PRKACA;JUNB;HRAS;MAP2K3;MAP2K2;PRKCB;PRKCA;FOS;SSTR3;CREB3;PLCB3;ADCY9;CREB1;IGFALS;PLCB1;SOS1;PLCB2;SOS2;CREB5;SHC4;SHC2;SHC1;ITPR1;ADCY4;ITPR2;PIK3R3;ADCY3;ITPR3;CACNA1C;PIK3R1;ADCY1;CACNA1F;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;SOCS2;SOCS3;MAPK9;NRAS;SOCS1;GNA11;STAT5A;STAT5B;MAP3K1;STAT1;STAT3;IGF1;MAPK14;MTOR;MAPK13;MAPK10;ADCY10;MAPK11;GRB2;KRAS"
"GnRH signaling pathway","52/93",0.256538647040814,0.38943474294129,0,0,1.17206131272602,1.59456123374548,"CALML3;CALML4;ELK1;PRKACA;HRAS;MAP2K3;MAP2K2;PRKCB;MMP2;PLA2G4C;PRKCD;PLA2G4A;PRKCA;MMP14;PLCB3;ADCY9;PLCB1;SOS1;PLCB2;SOS2;CAMK2D;SRC;ADCY4;ITPR1;ADCY3;ITPR2;ITPR3;ADCY1;CACNA1C;CACNA1F;ADCY7;ADCY6;ADCY5;PLD2;CDC42;MAPK9;NRAS;MAPK7;GNA11;PTK2B;EGR1;JUN;MAP3K1;MAPK14;MAPK13;MAPK10;MAPK11;GNRH1;GRB2;KRAS;CALM1;CALM2"
"Fat digestion and absorption","25/43",0.256783533626913,0.38943474294129,0,0,1.28324603404137,1.74460099732643,"PNLIPRP1;SCARB1;SLC27A1;MOGAT2;MTTP;PLA2G3;AGPAT1;AGPAT2;ACAT2;ACAT1;NPC1L1;CD36;APOB;ABCA1;PLA2G12A;PLA2G2D;DGAT2;PLA2G12B;PLA2G2E;DGAT1;PLA2G2C;GOT2;APOA4;PLPP1;SLC27A4"
"Mucin type O-glycan biosynthesis","21/36",0.27654121756168,0.417420705753479,0,0,1.29341813626289,1.66255372287496,"GALNT12;GALNT11;GALNT6;GALNT14;GALNT4;GALNT16;GALNT3;GALNT18;GALNT1;GALNT17;GCNT1;GALNT10;C1GALT1C1;B3GNT3;GCNT3;GCNT4;ST6GALNAC3;ST3GAL1;ST6GALNAC4;ST3GAL2;B4GALT5"
"Ether lipid metabolism","28/49",0.281712623889122,0.423230233072859,0,0,1.2318868531019,1.56063777741792,"GAL3ST1;LPCAT1;GDPD1;PLA2G3;PLD4;PLA2G6;PLA2G7;SELENOI;PLD2;ENPP2;ENPP6;PLA2G12A;PLA2G2D;PLA2G12B;PLA2G2E;TMEM86B;PLA2G2C;PLA2G4C;PLA2G4A;PEDS1;PAFAH2;LPCAT4;AGPS;LPCAT2;CHPT1;PAFAH1B3;PAFAH1B2;PLPP1"
"GnRH secretion","36/64",0.289011530609189,0.432166774742713,0,0,1.18793944908595,1.47457580655136,"ITPR1;PIK3CD;ITPR2;PIK3R3;ARRB1;ITPR3;ARRB2;PIK3CB;CACNA1C;PIK3R1;CACNA1F;CACNA1G;CACNA1I;NRAS;GNA11;AKT3;SPP1;AKT1;KCNN2;KCNN4;HRAS;KCNJ3;KCNJ5;MAP2K2;PRKCB;TRPC4;KCNJ9;TRPC1;PRKCA;ESR2;PLCB3;GNRH1;KRAS;PLCB1;PLCB2;HCN2"
"Fatty acid biosynthesis","11/18",0.296446412580026,0.439179870488928,0,0,1.45160846662724,1.76499449131554,"MECR;ACSL1;OXSM;FASN;ACSL4;ACSBG1;ACSL3;ACACB;ACSF3;MCAT;CBR4"
"Other glycan degradation","11/18",0.296446412580026,0.439179870488928,0,0,1.45160846662724,1.76499449131554,"NEU2;NEU3;MAN2B2;FUCA1;HEXB;FUCA2;HEXA;NEU1;HEXD;MAN2B1;AGA"
"JAK-STAT signaling pathway","88/162",0.302799363009648,0.446524406281509,0,0,1.09899074632343,1.31294760710841,"CNTFR;CSF3;CDKN1A;CSF2;CSF3R;EPO;IL23R;FHL1;PIK3CD;PIK3CB;IL27RA;GHR;CCND3;CCND2;CCND1;MYC;AKT3;LEPR;PIM1;AKT1;AOX1;HRAS;JAK3;IL13RA1;JAK1;IFNAR2;PDGFRB;PIAS4;IL15RA;PDGFRA;PIAS3;IL11;IFNGR1;IL15;IFNGR2;LIFR;TYK2;OSMR;PRLR;PIAS2;IL23A;IL3RA;IL6ST;SOS1;STAM2;SOS2;IRF9;IFNAR1;CTF1;PDGFB;PDGFA;PIK3R3;CSF2RB;PIK3R1;IL2RG;CSF2RA;SOCS2;SOCS3;SOCS1;IL21R;STAT4;STAT6;IL12RB1;SOCS7;MCL1;STAT5A;STAT5B;TSLP;EGF;STAT1;IL10RA;STAT2;STAT3;LIF;OSM;IFNLR1;EPOR;MTOR;IL6;IL7;IL2RA;IL2RB;GRB2;PTPN6;IL7R;PTPN2;BCL2L1;CRLF2"
"Circadian rhythm","18/31",0.310401535029493,0.455635280777238,0,0,1.27910182303246,1.49640657111263,"PRKAA1;PRKAB2;PRKAA2;FBXW11;BHLHE41;RORA;CSNK1D;CSNK1E;NR1D1;PRKAB1;NPAS2;RBX1;PER2;PER1;CREB1;CRY1;FBXL3;SKP1"
"Melanoma","40/72",0.313171752087529,0.457602560127896,0,0,1.15490442170303,1.34084808757088,"RB1;CDKN1A;ARAF;PDGFB;PIK3CD;PDGFA;PIK3R3;PIK3CB;PIK3R1;FGF1;FGF2;FGF7;NRAS;CCND1;FGF9;PDGFD;AKT3;E2F1;AKT1;E2F2;E2F3;BAK1;HRAS;PDGFRB;PDGFRA;MAP2K2;GADD45B;BAD;CDKN2A;EGF;GADD45A;HGF;IGF1;GADD45G;CDK6;CDK4;FGF18;BAX;KRAS;FGFR1"
"Influenza A","93/172",0.318919516542019,0.463882933152028,0,0,1.08788163543567,1.24324909093331,"TPSB2;CIITA;NXT1;TRADD;PIK3CD;ADAR;PIK3CB;NXT2;TNF;ACTB;ICAM1;PYCARD;CASP9;IFIH1;CCND3;CASP8;XPO1;CASP3;AKT3;KPNA6;TNFSF10;CASP1;AKT1;IKBKG;KPNA2;IKBKE;JAK1;IFNAR2;MAP2K2;RSAD2;APAF1;CHUK;PRKCB;IFNGR1;IFNGR2;IL18;PRKCA;IRAK4;TYK2;TICAM1;TNFRSF1A;DNAJC3;OAS2;TRAF3;IL1B;OAS3;IRF7;VDAC1;TLR7;SLC25A5;SLC25A4;TLR4;IRF9;TLR3;IFNAR1;RNASEL;NLRX1;PIK3R3;TMPRSS2;PLG;PIK3R1;RELA;SOCS3;DNAJB1;PABPN1;CCL5;NLRP3;CCL2;BAK1;BID;CPSF4;IL33;STAT1;MX2;STAT2;MX1;EIF2AK2;TNFRSF10B;NFKB1;PML;RAB11B;NFKBIA;CXCL10;IL6;MAVS;CDK6;CDK4;CYCS;BAX;FAS;CPSF4L;MYD88;NFKBIB"
"Type II diabetes mellitus","26/46",0.320623723974474,0.464251546026388,0,0,1.20098341689163,1.36610307541805,"IRS1;CACNA1A;PIK3CD;PIK3R3;SLC2A2;CACNA1C;PIK3CB;PIK3R1;SLC2A4;PRKCZ;TNF;HK2;CACNA1G;HK1;SOCS2;HK3;MAPK9;SOCS3;SOCS1;INSR;PRKCE;PRKCD;MTOR;MAPK10;PKM;HKDC1"
"Amino sugar and nucleotide sugar metabolism","27/48",0.328286490380373,0.473205751899637,0,0,1.18777635439481,1.32302679157334,"GALT;HEXB;UXS1;HEXA;MPI;UAP1;NPL;HK2;HK1;HK3;UGP2;GMDS;AMDHD2;FPGT;UAP1L1;PGM3;PGM2;NANS;PGM1;GFPT2;RENBP;UGDH;GNPDA1;FCSK;HKDC1;GALK1;GNE"
"Melanogenesis","55/101",0.346060063232771,0.496588431544783,0,0,1.10467486937185,1.17221792297796,"WNT2B;CALML3;CALML4;EDNRB;CREB3L3;CREB3L4;CREB3L2;PRKACA;HRAS;EDN1;MAP2K2;WNT5B;PRKCB;WNT5A;PRKCA;WNT9A;CREB3;PLCB3;ADCY9;CREB1;KIT;PLCB1;PLCB2;CAMK2D;TCF7;ADCY4;ADCY3;WNT8B;ADCY1;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;WNT6;NRAS;DVL1;DVL2;WNT4;WNT10B;TCF7L2;FZD3;WNT10A;TCF7L1;FZD2;FZD5;FZD4;FZD7;FZD6;FZD8;WNT7A;GNAO1;KRAS;CALM1;CALM2"
"Thiamine metabolism","9/15",0.360299940164051,0.514714200234359,0,0,1.38550389835403,1.41434791053672,"THTPA;NFS1;TPK1;AK2;AK4;AK5;NTPCR;AK7;AK8"
"Phenylalanine metabolism","10/17",0.375678797664883,0.531934580764437,0,0,1.3195170251389,1.29183456370204,"ALDH3A1;DDC;GOT1;TAT;ALDH3B1;PAH;GOT2;GLYAT;MIF;HPD"
"Primary bile acid biosynthesis","10/17",0.375678797664883,0.531934580764437,0,0,1.3195170251389,1.29183456370204,"CYP27A1;CH25H;ACOT8;AMACR;ACOX2;SCP2;AKR1D1;HSD17B4;BAAT;CYP7B1"
"Other types of O-glycan biosynthesis","26/47",0.378681649142291,0.533441911261502,0,0,1.14367436137587,1.11057574230384,"B4GALT2;GALNT12;POMT2;GALNT11;COLGALT2;GALNT14;B4GALT1;POGLUT1;GALNT16;GALNT18;GALNT17;POMT1;B3GLCT;PLOD3;GXYLT2;RFNG;GALNT10;LFNG;C1GALT1C1;POFUT2;COLGALT1;GALNT6;ST6GAL1;GALNT4;GALNT3;GALNT1"
"Phenylalanine, tyrosine and tryptophan biosynthesis","4/6",0.381744367746512,0.533441911261502,0,0,1.84721954974023,1.77887997925004,"GOT1;PAH;TAT;GOT2"
"Vitamin B6 metabolism","4/6",0.381744367746512,0.533441911261502,0,0,1.84721954974023,1.77887997925004,"PDXK;PHOSPHO2;PNPO;AOX1"
"Glycosaminoglycan degradation","11/19",0.389124698543528,0.541390884930126,0,0,1.27002503128911,1.19872001557162,"GALNS;NAGLU;HYAL1;HEXB;HYAL2;HEXA;IDS;HPSE;GUSB;GNS;ARSB"
"Glycosaminoglycan biosynthesis","29/53",0.39814617132572,0.550512443135613,0,0,1.11615552769473,1.02790789242263,"B4GALT2;B4GALT1;CHPF;XYLT1;HS6ST1;HS6ST2;HS2ST1;NDST2;FUT8;CHST11;CHSY1;CHST12;DSE;CHSY3;CHST14;EXTL3;ST3GAL1;ST3GAL2;HS3ST3B1;GLCE;HS3ST1;EXT1;UST;B3GNT2;CHST1;B4GALT7;B4GALT4;CHST2;CHST3"
"Cell adhesion molecules","79/148",0.39912152127332,0.550512443135613,0,0,1.05771820940969,0.9715029041578,"CD86;ITGB1;CD40;ITGAM;CD80;ITGB2;PTPRM;CLDN2;ITGAL;CLDN1;PVR;VSIR;ICAM1;SPN;CDH5;CDH4;ALCAM;CDH3;CDH2;CLDN23;CTLA4;ITGB8;NRCAM;ITGAV;ITGB7;MADCAM1;CD34;NEO1;ITGA4;PDCD1LG2;CLDN6;CLDN11;CLDN10;CLDN4;MAG;VCAN;CLDN3;CLDN15;CLDN14;CLDN7;CLDN19;CLDN18;CD226;ITGA9;NLGN3;CD274;NLGN2;SELPLG;SDC2;SDC3;NRXN2;VTCN1;NCAM1;NCAM2;ICOS;TIGIT;JAM2;MPZL1;CD276;NTNG2;CADM3;VCAM1;CADM1;IGSF11;SELP;CD2;CD4;NFASC;PTPRC;SELL;CD6;CD28;CNTN2;SDC1;ESAM;PDCD1;SIGLEC1;CD22;NECTIN2"
"Glutamatergic synapse","61/114",0.408976411903343,0.561684342528197,0,0,1.06320581315334,0.950609975521719,"GRIK3;GRIK1;GNGT2;PPP3CC;HOMER3;PRKACA;GLUL;SLC38A1;PRKCB;TRPC1;PLA2G4C;PLA2G4A;PRKCA;PLCB3;ADCY9;PLCB1;PLCB2;SHANK3;SHANK2;SHANK1;GLS2;SLC1A1;ITPR1;SLC1A2;ADCY4;CACNA1A;ITPR2;SLC1A3;ADCY3;ITPR3;CACNA1C;ADCY1;SLC1A6;ADCY7;ADCY6;GNAI1;PLD2;ADCY5;GNAI2;GRK3;GRK2;GNG2;GNG4;GNG8;SLC38A3;SLC38A2;GRIA3;GRIA4;KCNJ3;HOMER1;GNG12;GRIN2C;GNG11;GRIN2B;GRIN2D;GNAO1;GRIN3B;GRIN3A;DLG4;GNB1;GNB4"
"Cytosolic DNA-sensing pathway","34/63",0.425972293627383,0.582526213507532,0,0,1.08293296423961,0.924154386999467,"CGAS;ADAR;RELA;PYCARD;CCL5;CCL4;CASP1;POLR2F;IKBKG;POLR2H;IKBKE;POLR2L;ZBP1;IL33;CHUK;RIPK3;POLR3GL;IL18;NFKB1;NFKBIA;CXCL10;IL6;MAVS;AIM2;POLR3A;POLR3B;STING1;IL1B;POLR3E;IRF7;POLR1D;POLR3G;POLR3H;NFKBIB"
"Human immunodeficiency virus 1 infection","112/212",0.430093663154234,0.585659456210021,0,0,1.03463348240327,0.87297435221537,"CALML3;CALML4;TNF;DCAF1;AKT3;CHEK1;CFL1;AP1S2;AKT1;AP1S1;B2M;SKP1;MAP2K3;MAP2K2;PRKCB;FBXW11;AP1B1;TAP2;TAP1;PRKCA;CDC25C;RBX1;ITPR1;PIK3R3;ITPR2;ITPR3;PIK3R1;CCNB2;CCNB1;IRAK1;AP1M2;JUN;NFATC2;NFATC1;GNG12;GNG11;NFKB1;NFATC4;BST2;GNAO1;NFKBIA;GNB1;CDK1;GNB4;CYCS;TAB1;CALM1;CALM2;MYD88;BCL2L1;TRADD;CGAS;PIK3CD;CD3G;PIK3CB;CD3E;CD3D;CASP9;GNGT2;PPP3CC;CASP8;AP1G1;CASP3;RAC2;RAC3;IKBKG;CCR5;HRAS;CHUK;TRAF2;FOS;IRAK4;TNFRSF1B;TAPBP;TNFRSF1A;TLR4;TLR2;CXCR4;RNF7;SAMHD1;GNAI1;RELA;GNAI2;MAPK9;NRAS;PAK1;GNG2;GNG4;GNA11;PAK6;GNG8;PTK2B;BAK1;BID;PAK3;PAK2;BAD;LIMK2;LIMK1;MAPK14;MTOR;MAPK13;CUL4A;MAPK10;MAPK11;CD4;STING1;RPS6KB2;FAS;BAX;KRAS;CD247"
"Insulin secretion","46/86",0.432886474224039,0.586964710812257,0,0,1.06223918083462,0.889391376585096,"CHRM3;RYR2;ADCYAP1R1;CAMK2D;RAB3A;SLC2A1;ADCY4;ATP1A4;SLC2A2;ADCY3;ATP1A3;ATP1A2;ITPR3;ADCY1;ATP1A1;CACNA1C;CACNA1F;ADCY7;ADCY6;ADCY5;RIMS2;PCLO;CREB3L3;CREB3L4;GNA11;KCNMB1;CREB3L2;KCNN2;PRKACA;KCNN4;PRKCB;PRKCA;ATP1B2;ATP1B1;CREB3;PLCB3;ADCY9;CREB1;FXYD2;KCNMA1;PLCB1;PLCB2;STX1A;VAMP2;CREB5;RAPGEF4"
"Bile secretion","48/90",0.441002131653014,0.595445916155969,0,0,1.05562456866805,0.86424571405663,"SCARB1;UGT1A10;AQP8;AQP9;SLC22A1;SLC2A1;ADCY4;ATP1A4;ADCY3;ATP1A3;AQP4;ATP1A2;ADCY1;ATP1A1;HMGCR;SLC5A1;ABCB11;SLC4A4;ADCY7;SLC4A5;ADCY6;AQP1;ADCY5;RXRA;KCNN2;PRKACA;UGT1A9;LDLR;ABCC3;ABCC2;UGT1A1;SLC10A1;SLC10A2;NR1H4;SCTR;ATP1B2;ATP1B1;BAAT;SLC51B;NR0B2;SLC9A3;ADCY9;NCEH1;FXYD2;SLC22A8;SLC22A7;CFTR;ABCG2"
