"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0044839","cell cycle G2/M phase transition",159,0.497178263670108,1.67138192633486,1.76976490814939e-05,0.000180414569139687,0.000122661379403247,4906,"tags=31%, list=23%, signal=25%","12532/22410/381293/76843/269582/108000/12534/20877/268697/67052/23834/77011/12428/56696/19363/11799/12189/268930/12442/14235/18392/75770/12545/18817/12021/16906/72400/67278/381979/223843/12649/12575/674895/18008/12144/237877/12571/67121/50883/226419/108911/12531/22059/69681/67141/107503/12567/235559/18148/20133"
"GO:0002707","negative regulation of lymphocyte mediated immunity",60,0.631159341176561,1.89227263953318,1.82077894921505e-05,0.00018531998144475,0.000125996501631733,3866,"tags=53%, list=18%, signal=44%","15223/18566/16197/20706/12519/11846/20371/105855/80782/14728/243655/84544/19264/75863/171285/20737/26904/12269/16643/21803/74048/21354/57765/27218/64817/16859/14991/216869/100328588/14204/20723/21355"
"GO:0016126","sterol biosynthetic process",69,-0.532707200725688,-1.97929775727293,1.83414824028969e-05,0.000186384397370391,0.000126720183351677,2538,"tags=46%, list=12%, signal=41%","14792/235623/74754/226144/16987/16889/319554/73166/13360/11806/18194/237636/108079/208715/231070/192156/13884/13595/20655/238055/12623/20280/18984/15357/320581/14164/13121/11833/234564/13897/104158/382044"
"GO:1902652","secondary alcohol metabolic process",158,-0.397145572634099,-1.66966287093145,1.88202147186533e-05,0.000190946140457716,0.000129821649614866,3306,"tags=34%, list=15%, signal=29%","14149/100102/67834/13360/14151/11363/11806/170459/15929/20597/18194/13850/237636/21834/108079/14186/170718/21405/269951/11370/208715/231070/192156/13884/66113/11814/14148/74155/13595/11429/20655/238055/12623/11808/30924/20280/18984/15357/17777/65969/12359/13077/67800/320581/14164/13121/11807/208665/11833/234564/13897/104158/382044"
"GO:0048771","tissue remodeling",208,0.474551915712572,1.63152418554438,1.9252689108928e-05,0.000194716770419206,0.000132385248965523,3795,"tags=34%, list=17%, signal=28%","21857/16878/20296/21990/75766/12772/93695/27220/11501/21943/16193/13040/17395/17312/17986/12578/14463/241525/246256/17387/19354/17390/13038/20750/20963/18383/18815/227326/26362/71982/18439/16416/14062/19242/192176/19219/23892/23849/620235/16401/68588/13617/18214/12833/14284/16971/231633/16331/12484/20348/215653/68303/21380/72780/13637/14563/13717/21934/12018/18159/21828/16000/18126/170788/83430/13710/22041/18033/27060/18162"
"GO:0061138","morphogenesis of a branching epithelium",228,0.465027929585086,1.60595003866271,1.92324656959985e-05,0.000194716770419206,0.000132385248965523,4236,"tags=31%, list=19%, signal=25%","67937/14472/12505/21923/20471/11839/12702/666279/21926/20292/16193/12391/13614/20682/17313/271127/17387/16153/14734/22417/15375/240725/15227/20346/12977/20681/17869/14173/11609/15364/23892/14634/21803/13617/12826/73181/21420/18591/15431/93840/18595/20348/21412/56753/20583/22061/21380/72780/16202/15234/18654/15396/14573/22420/12156/16000/21813/22408/21853/15242/20665/14178/14633/18109/17702/12767/239405/20472/238057/13836"
"GO:2001251","negative regulation of chromosome organization",101,0.551228275678538,1.77262957462104,1.94387109894321e-05,0.000196288056394865,0.000133453544647687,4411,"tags=32%, list=20%, signal=25%","21973/12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/11799/52276/66468/66991/107995/18817/72400/16319/208084/70385/79456/208628/68014/67629/56150/17216/22059/67141/70799/14841"
"GO:0010810","regulation of cell-substrate adhesion",227,0.46660926940595,1.61140179972112,1.95260854664624e-05,0.000196859841191011,0.000133842293251259,4709,"tags=33%, list=22%, signal=27%","14343/15117/30060/12842/225631/21838/17381/13406/58217/12578/12837/18787/17387/19354/67896/22417/20750/58859/15227/14268/14115/12977/320664/18815/56546/319922/94214/14726/12501/13837/16416/100952/19242/192176/13731/23892/21667/64075/16852/14114/18073/64074/18591/16971/16007/50706/16402/14758/56753/107581/17886/50918/17926/16202/20440/20130/26921/277360/320712/68169/21825/12571/22408/70450/22330/268780/108911/56320/11815/83436/244895/13640/16400/20194/16412/20163"
"GO:0002360","T cell lineage commitment",36,0.701234795871594,1.93767331103656,1.9682852171905e-05,0.000198128332711534,0.000134704723155953,4228,"tags=58%, list=19%, signal=47%","15218/240873/30925/16193/16364/244234/20371/17085/53314/16950/12515/20737/252838/21803/16852/57765/16194/13039/83430/20848/22059"
"GO:0051283","negative regulation of sequestering of calcium ion",126,0.521913375628545,1.72259446236734,1.98105530716835e-05,0.00019910072333582,0.000135365838141636,3496,"tags=35%, list=16%, signal=29%","21838/12372/12774/14724/80982/71912/17329/16963/69810/15945/12478/12721/23832/19264/20190/20302/18049/16818/74777/14173/14226/18439/16416/14062/192176/14103/28240/15559/21803/13617/14061/12766/18216/18796/233571/329693/20312/12061/15114/269615/14065/12335/15558/12288"
"GO:0001961","positive regulation of cytokine-mediated signaling pathway",60,0.630381707329486,1.88994122311201,1.99418145387053e-05,0.000199800805648559,0.00013584181445877,4166,"tags=48%, list=19%, signal=39%","17394/246746/17381/83433/13614/225471/72512/12363/58203/16149/16792/434341/21939/12977/26362/56489/547253/12362/14581/53603/54651/80285/16177/54123/16145/54396/15458/12767/192656"
"GO:0070228","regulation of lymphocyte apoptotic process",73,0.598568555695257,1.83924331576217,1.99426296172179e-05,0.000199800805648559,0.00013584181445877,4516,"tags=47%, list=21%, signal=37%","18566/12505/20304/20612/11501/16197/12044/20877/16149/16153/22164/12502/16183/209488/243910/56532/17869/12051/19208/18439/170770/12484/22163/30936/20442/12144/16854/20723/17096/227059/12125/22059/16423/21808"
"GO:0043030","regulation of macrophage activation",61,0.619141577505742,1.85721844061537,2.00662952786473e-05,0.000200725659959219,0.000136470610159879,2862,"tags=38%, list=13%, signal=33%","17394/19369/12523/77777/13011/11988/83433/77125/66815/16153/16534/17082/16803/21785/329547/171285/13032/21899/18783/16859/20312/21898/12479"
"GO:0043277","apoptotic cell clearance",40,0.681994990310129,1.90482519958616,2.01743204502061e-05,0.000201491418911419,0.000136991239119143,2491,"tags=40%, list=11%, signal=35%","246746/12266/319581/17167/20296/12772/497097/83433/70417/276891/22177/14134/26362/16416/16952/16971"
"GO:0051784","negative regulation of nuclear division",72,0.604705746030027,1.85756129994753,2.05636412990974e-05,0.000205059862300345,0.000139417374605292,3553,"tags=38%, list=16%, signal=31%","16878/12235/22137/229841/20877/66977/268697/67052/12236/69716/76464/219114/637277/11799/52276/66468/66991/18413/107995/18817/16319/12649/70385/208628/68014/67629/56150"
"GO:0033003","regulation of mast cell activation",27,0.733836411805383,1.93198149782377,2.0740711799744e-05,0.000205863623165831,0.000139963840541724,4267,"tags=67%, list=20%, signal=54%","246746/347708/12523/217304/12801/225825/14728/380732/217303/57914/19267/53603/12638/171284/18124/171283/17096/19294"
"GO:0045807","positive regulation of endocytosis",193,0.491947312789145,1.68561998136971,2.07223325009567e-05,0.000205863623165831,0.000139963840541724,3802,"tags=32%, list=17%, signal=26%","246746/12266/20296/12775/668101/12475/56644/20390/381484/100038947/16016/12391/14289/14131/83433/14129/751864/12229/18787/218038/105855/50765/320832/12759/14127/14134/14734/16803/19264/20963/22157/20379/69165/18173/26362/16398/16186/13193/18636/12306/16019/76686/106572/23892/11816/19128/227541/16971/22141/216869/16185/17886/94176/13631/215114/18806/108797/15978/22041/20339/66438"
"GO:0007051","spindle organization",203,0.474319952006372,1.62959704492207,2.06788438703146e-05,0.000205863623165831,0.000139963840541724,5217,"tags=30%, list=24%, signal=23%","20460/72119/229841/20877/66977/16571/218977/268697/67052/12316/209737/105988/26886/233406/56742/16551/18140/219114/11799/69885/52276/66468/66991/12442/26934/192176/107995/22154/51944/18817/21335/71877/16319/100502766/233064/20878/17886/76478/103768/52570/68519/77744/71819/18005/50883/73420/72776/231123/384619/67141/70799/20871/76123/20620/17758/16580/19385/100041286/235587/16765"
"GO:0008608","attachment of spindle microtubules to kinetochore",51,0.638510074751117,1.86067155802902,2.08162116405003e-05,0.000206293168610655,0.000140255882570423,4694,"tags=45%, list=22%, signal=35%","72415/73804/229841/12534/20877/66977/268697/67052/76464/219114/11799/52276/66468/381318/26934/51944/16319/67629/18005/108911/67177/66934/100504207"
"GO:0016101","diterpenoid metabolic process",72,-0.515137615067905,-1.94549787828773,2.10512617627921e-05,0.000208300120255633,0.000141620381337583,1654,"tags=33%, list=8%, signal=31%","170752/11304/28200/13112/19660/232174/79235/19682/13076/237320/13077/67800/70061/111175/234671/67442/19683/54150/105349/216454/216453/234564/13897/104158"
"GO:0048535","lymph node development",31,0.718357932483332,1.9349016734342,2.1573387534697e-05,0.000213137078699275,0.000144908962729,5014,"tags=65%, list=23%, signal=50%","12775/21943/16197/55985/16994/70445/56532/14726/252838/14255/22778/21803/18034/216892/21934/18033/16992/12488/16453/12145"
"GO:0031334","positive regulation of protein-containing complex assembly",209,0.472184368976066,1.62268717515697,2.19210990732954e-05,0.000216238638316236,0.000147017670372357,4400,"tags=27%, list=20%, signal=22%","12557/17392/56221/22410/12981/12985/21926/20292/56644/12123/12391/70839/12229/55985/12363/105855/56193/12759/229898/56742/14469/20963/14544/15894/19260/21899/23963/22778/21803/14159/170770/171543/170643/11303/14086/211323/18826/14026/12484/21898/260315/234695/320827/12018/26401/16854/11853/17698/15978/22323/22249/12125/22059/58804/16191/17755/100038882"
"GO:0048534","hematopoietic or lymphoid organ development",123,0.527592064521239,1.73074807043096,2.22425939146838e-05,0.000219072440372008,0.000148944333339623,4534,"tags=32%, list=21%, signal=25%","12557/15218/12775/20471/21943/16197/55985/16994/12022/19264/80859/70445/56532/14726/12051/252838/17863/12442/14255/22778/21803/13828/18034/21412/234695/21380/12579/30936/216892/21934/74511/18033/14174/16992/12125/22059/14241/12488/21812"
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen",19,-0.774933182108272,-2.16534549685985,2.32567273821141e-05,0.000228709014900606,0.000155496107567373,3324,"tags=79%, list=15%, signal=67%","215951/12867/84682/13063/12857/12861/12859/12868/66142/12866/12858/78174/17710/12865/12869"
"GO:0033013","tetrapyrrole metabolic process",55,-0.577393265777378,-2.08402450803846,2.33586240694398e-05,0.000229358759651156,0.000155937860069638,5618,"tags=65%, list=26%, signal=49%","216792/66154/75712/15467/15369/56199/109129/67739/70383/18174/67096/11983/14297/109778/22276/77697/22275/74104/14151/109136/19300/53328/226139/17025/12892/68066/21405/11655/69772/93835/69634/65969/13076/13077/28254/13087"
"GO:0019748","secondary metabolic process",60,-0.542026860364867,-1.98425581836351,2.34778007228553e-05,0.000230175926841837,0.000156493440781828,2542,"tags=38%, list=12%, signal=34%","432720/12780/116852/58810/22063/317750/69772/27384/70861/13202/17918/83702/14859/13076/14261/55990/13077/12705/105349/105387/13086/13087/266645"
"GO:0043331","response to dsRNA",51,0.637097647963229,1.85655562868672,2.36149680410077e-05,0.000231166705502341,0.000157167057539943,5159,"tags=51%, list=24%, signal=39%","19368/19369/19370/72512/12265/18439/140792/76438/214763/73914/332579/58801/78781/18035/74013/18033/14799/230073/71586/192656/20846/387510/14251/18148/545648/435791"
"GO:0010712","regulation of collagen metabolic process",61,0.616262446273344,1.84858200621647,2.46029191116228e-05,0.000240470058248258,0.000163492278869522,2900,"tags=43%, list=13%, signal=37%","20296/76293/16193/16323/18787/22417/114886/14089/14268/16398/17863/21809/14062/100952/22352/20289/18596/21803/74048/14061/18214/67557/18591/116872/216869/16194"
"GO:1903034","regulation of response to wounding",173,0.489633095944336,1.66338625702975,2.50215175541432e-05,0.000244188651496379,0.000166020499175838,4466,"tags=38%, list=21%, signal=31%","110135/20296/15442/21926/99571/56644/19695/14068/77125/18787/208936/243958/16153/20202/22417/22402/20720/18815/11818/16644/14173/14226/12306/14062/100952/19242/192176/16171/12740/19219/12737/16952/14061/246707/11816/19128/18214/14161/18793/12258/64074/109821/18591/16971/27279/73732/211323/19091/12484/18595/19280/11747/18791/21825/235505/244058/56745/20848/12767/16600/14063/18590/21824/12739/12527/11689"
"GO:0002446","neutrophil mediated immunity",41,0.667342406751983,1.86564225017203,2.53621565145043e-05,0.000247136264849097,0.000168024540875551,1538,"tags=44%, list=7%, signal=41%","20311/14825/50701/217304/16409/58217/19204/17969/17916/11846/68891/11745/74732/16414/20963/20375/58218/13035"
"GO:0002532","production of molecular mediator involved in inflammatory response",100,0.559571116844965,1.79805156339132,2.58646030333426e-05,0.000251649222825926,0.000171092838814384,4466,"tags=43%, list=21%, signal=34%","21926/442827/56644/16193/11988/12511/54483/83433/17969/12229/18787/74748/14728/14127/229898/104759/11513/20202/84544/16803/11690/20963/104183/217303/16178/21899/16171/14061/12655/21898/229687/106512/332579/26874/63953/18126/14056/20848/17096/11815/230738/16190/11689"
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation",233,0.457947778175401,1.58630002710198,2.59857364729474e-05,0.000252444134901076,0.000171633288580205,4593,"tags=37%, list=21%, signal=29%","12931/16878/56620/12505/20304/12981/240873/11839/12985/12702/21926/56644/16193/83433/12519/16156/16149/11602/14728/56708/67742/76527/16414/16160/19264/20963/16183/21939/320664/16818/15894/26904/18011/12501/19260/16019/16416/18413/12504/16362/19219/23892/15163/14460/16199/18596/21803/232801/218624/547253/74012/12703/18591/211323/242248/13841/12484/18595/16402/16159/216869/21898/16194/80285/231125/21828/14573/15558/16000/15978/83430/78388/14178/93672/15458/16173/192656/22059/16191/18590/71785/11603/22248/232431/13640/545378"
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein",49,0.640980275967696,1.85574454316556,2.63608153413046e-05,0.000255699908810655,0.000173846844396004,4138,"tags=51%, list=19%, signal=41%","12931/16878/20304/12981/240873/21926/16193/56708/16160/16183/21939/16818/18413/19219/218624/547253/16159/16194/80285/16000/15978/83430/93672/15458/16173"
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation",40,0.678526782747104,1.895138428778,2.67171879731206e-05,0.00025876465567915,0.000175930523558968,5347,"tags=68%, list=25%, signal=51%","12505/240873/56744/12394/20371/16963/22164/16183/16950/12515/16362/16952/74048/17173/16852/57765/16859/12399/12400/15284/230738/16190/16453/230979/60533/12053/208650"
"GO:0051209","release of sequestered calcium ion into cytosol",125,0.525570204272571,1.73439271566077,2.69859004181545e-05,0.000260972408575567,0.000177431544329892,3496,"tags=35%, list=16%, signal=30%","21838/12372/12774/14724/80982/71912/17329/16963/69810/15945/12478/12721/23832/19264/20190/20302/18049/16818/74777/14173/14226/18439/16416/14062/192176/14103/28240/15559/21803/13617/14061/12766/18216/18796/233571/329693/20312/12061/15114/269615/14065/12335/15558/12288"
"GO:0002062","chondrocyte differentiation",123,0.525492021062066,1.72385894830574,2.72904816869824e-05,0.000263519854841722,0.000179163517941847,4894,"tags=41%, list=22%, signal=32%","22410/22421/12825/239337/12394/242316/20682/94352/22402/18133/240725/21810/14172/12814/19227/214855/15364/23892/20289/14634/12393/21803/14284/15431/12399/12406/108153/12006/20583/20259/12824/19092/14563/58994/18159/15396/12156/21813/216616/106522/14633/14219/17702/20472/21812/15530/17260/269941/66175/14042"
"GO:0002223","stimulatory C-type lectin receptor signaling pathway",13,0.863531511401868,1.93609071892775,2.77031793801374e-05,0.000266216512560246,0.0001809969383641,2395,"tags=85%, list=11%, signal=75%","56620/56644/503550/16642/243655/22177/20963/16641/16643/27007/320407"
"GO:1990840","response to lectin",13,0.863531511401868,1.93609071892775,2.77031793801374e-05,0.000266216512560246,0.0001809969383641,2395,"tags=85%, list=11%, signal=75%","56620/56644/503550/16642/243655/22177/20963/16641/16643/27007/320407"
