"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"tRNA (guanine) methyltransferase activity (GO:0016423)","3/13",0.992342993867183,0.999996923433401,0,0,0.276825396825397,0.00212781052641427,"TRMT10C;TRMT5;THUMPD3"
"pre-mRNA binding (GO:0036002)","9/29",0.993248662162889,0.999996923433401,0,0,0.415044758879584,0.00281160916214435,"DDX5;ERI1;CELF2;CELF3;CELF5;HNRNPA1;SRSF6;PRPF8;RBM22"
"glutamate receptor activity (GO:0008066)","5/19",0.994037143494879,0.999996923433401,0,0,0.329480007147668,0.00197052283244916,"GRID1;GRIK3;GRIK1;GRIN2D;GRIA4"
"G protein-coupled acetylcholine receptor activity (GO:0016907)","1/7",0.994125943479642,0.999996923433401,0,0,0.153826424289058,0.000906249404201304,"CHRM3"
"G protein-coupled neurotransmitter receptor activity (GO:0099528)","1/7",0.994125943479642,0.999996923433401,0,0,0.153826424289058,0.000906249404201304,"CHRM3"
"N6-methyladenosine-containing RNA binding (GO:1990247)","1/7",0.994125943479642,0.999996923433401,0,0,0.153826424289058,0.000906249404201304,"HNRNPC"
"SUMO-specific protease activity (GO:0016929)","1/7",0.994125943479642,0.999996923433401,0,0,0.153826424289058,0.000906249404201304,"SENP1"
"telethonin binding (GO:0031433)","1/7",0.994125943479642,0.999996923433401,0,0,0.153826424289058,0.000906249404201304,"KCNE1"
"RNA polymerase II complex binding (GO:0000993)","10/32",0.994630907074746,0.999996923433401,0,0,0.419189974446039,0.00225673366839372,"URI1;ELOF1;PCF11;NCOA3;AGO1;ESRRB;PCIF1;ERCC5;WDR43;RTRAF"
"ubiquitin-like protein ligase activity (GO:0061659)","120/270",0.994757519887701,0.999996923433401,0,0,0.735707336057599,0.00386707649361758,"UBE2D3;RNF19B;UBE2D1;CBLB;UBE3B;RNF19A;FBXO6;TRIM26;TRIM27;TRIM21;KCMF1;PIAS4;PIAS3;AREL1;FBXO17;NSMCE1;MUL1;NCCRP1;PIAS2;RBX1;RNF41;RNF128;TRIM17;HECW2;TRIM13;TRIM14;RNF122;CUL3;RNF180;UBR4;NEDD4L;DTX1;UBR3;UBR2;DTX3;MEFV;DTX4;UBR5;BRAP;EGR2;HACE1;CBX4;SMURF2;SMURF1;SIAH2;BFAR;MEX3C;BSPRY;MKRN2;RNF181;RNF183;RNF185;RNF187;TRIM71;RNF10;TRIM72;RNF11;RNF13;RNF14;RNF157;TRIM6;TRIM7;TRIM2;ARIH2;RNF150;RNF152;TRIM60;TRIM62;TRIM63;DTX3L;MSL2;RNF144B;RNF167;TRIM59;PDZRN3;BIRC2;BIRC3;PRKN;MARCHF2;MARCHF1;UHRF2;MGRN1;UHRF1;PELI2;RNF38;RNF6;RNF7;DCST1;CBL;RCHY1;RNF5;RNF2;RNFT1;RNF135;CDC42;NEURL1B;ZNRF1;ZNRF2;MARCHF8;RNF39;RFFL;RNF130;MARCHF6;MARCHF5;ANKIB1;PPIL2;RNF24;AMFR;SYVN1;WWP1;WWP2;NEURL4;NEURL3;NEDD4;RLIM;TRIM35;STUB1;TRIM37;ASB2;ASB1"
"LRR domain binding (GO:0030275)","3/14",0.995761621504627,0.999996923433401,0,0,0.251633215269579,0.00106878336589251,"ZXDC;MRTFA;ROBO1"
"peptide hormone receptor binding (GO:0051428)","3/14",0.995761621504627,0.999996923433401,0,0,0.251633215269579,0.00106878336589251,"PSMC5;GNRH1;PTHLH"
"DNA N-glycosylase activity (GO:0019104)","1/8",0.997180013411425,0.999996923433401,0,0,0.131837480591929,0.000372305121938845,"NEIL3"
"pre-mRNA intronic binding (GO:0097157)","1/8",0.997180013411425,0.999996923433401,0,0,0.131837480591929,0.000372305121938845,"PRPF8"
"RNA polymerase II C-terminal domain binding (GO:0099122)","1/8",0.997180013411425,0.999996923433401,0,0,0.131837480591929,0.000372305121938845,"PCIF1"
"tRNA-specific adenosine deaminase activity (GO:0008251)","1/8",0.997180013411425,0.999996923433401,0,0,0.131837480591929,0.000372305121938845,"ADAR"
"neuropeptide receptor binding (GO:0071855)","4/18",0.997736188127225,0.999996923433401,0,0,0.263558646471866,0.000597323562530213,"APELA;NPY;APLN;SHANK1"
"hormone receptor binding (GO:0051427)","5/21",0.997936213710795,0.999996923433401,0,0,0.288234869623785,0.000595469844822213,"SOCS2;NCOA6;TYK2;PTHLH;JAK1"
"RNA binding (GO:0003723)","679/1406",0.998149497610155,0.999996923433401,0,0,0.852868634771891,0.00157969751508767,"RPL4;POP5;RPL5;RPL3;TES;TFRC;POP1;POP4;DQX1;RPL34;GPATCH4;ENO1;NOC2L;RPL7;LSM10;ZC3H12D;ENDOU;ZC3H12C;ALKBH5;ENDOV;ALKBH1;ZC3H12B;RAVER2;ZC3H12A;RPL35;RPL39;DDX17;RBFOX1;MBNL1;RBFOX2;MBNL2;SECISBP2;DDX11;RPL23;FNDC3B;DNTTIP2;DDX10;WDR75;GTPBP1;SND1;DYNC1LI1;DDX39A;DDX39B;TEP1;CLNS1A;EXD1;MEPCE;RPN1;MRPL16;MRPL14;MRPL15;ZC3HAV1;MRPL12;MRPL13;SAMSN1;MRPL10;MRPL11;MRPL20;LARP1;TERT;S100A16;PRDX1;GAR1;RRS1;SERPINH1;CFAP65;PPARGC1A;PPARGC1B;HEXIM1;BARD1;JUN;PRPF38A;PNO1;RDX;MRPL27;EIF2AK2;LARP7;MRPL28;UPF3B;EIF2AK4;PA2G4;LARP4;MAGOHB;MEX3D;A1CF;MCAT;MEX3C;LARP6;MRPL21;EIF1;MRPL22;CS;DHFR;SETX;MEX3B;MEX3A;AGO4;AGO1;FASN;HNRNPF;TRIP6;HNRNPC;CPEB3;CPEB2;DZIP3;CPEB4;TUT4;RPLP0;ADK;MRPL39;MRPL37;SMG7;PHF6;MRPL32;SMG5;WDR43;FARS2;SMG6;MRPL41;IFIH1;MRPL42;TUBA1B;CSRP1;NKRF;TMSB4X;RACK1;RBPMS2;UPF1;CLUH;ANXA2;MRPL45;NUDT16L1;MRPL43;ELAPOR1;MRPL44;GNL3;HADHB;CDC42EP4;PTRH1;TUT1;RNASEL;GRN;AHNAK;RNMT;RPL12;USO1;RPS27L;NOC4L;MRPL54;RIDA;BCLAF1;RPS15A;TCOF1;FLNA;RPL13;FLNB;RPL15;MBNL3;RPL18;SRSF10;RPL17;SF3B1;SRSF12;UTP6;TRMT10C;UTP4;MDH2;UTP3;CDKN2A;STAT3;ELP1;SAMD4B;RRP1B;SRP68;LRPPRC;KTN1;ZNFX1;CCDC9;APEX1;PSMC1;SERBP1;TRMT6;ZYX;RPL22L1;HSPA1B;HSPA1A;MSI1;PARK7;APEH;RPL10A;BZW1;IPO5;THG1L;EIF4ENIF1;HMGN5;PABPC4L;MTREX;KPNA2;HMGN2;SLC16A3;RARS2;RPS9;RPS7;RPS8;RPS5;RPSA;ZCRB1;THOC2;POLRMT;GTF2F1;THOC5;FTSJ3;ILF3;NCL;FSCN1;SRSF2;NHP2;SNRPG;SRSF3;S100A4;ERH;SNRPF;SRSF6;FKBP4;SRSF7;KPNB1;SNRPA;KHDRBS1;LRRC59;PEF1;KMT2C;MAZ;ISG20L2;NTPCR;CORO1A;RAD51AP1;ATXN2;BAG4;HNRNPDL;MAP3K20;SAFB2;KHDC4;TIA1;CHTOP;RBPMS;FUS;GOT2;PYM1;EEF2;LSM5;LSM4;LSM2;TRMT9B;GNL3L;RCAN3;ACO1;EIF4G3;NOP10;EIF4G2;EIF4G1;WRAP53;ISY1;MTCL1;COL14A1;CELF2;CCDC47;WDR3;CELF3;CELF5;MTO1;SYNE1;MRPL4;MRPL3;NGRN;MRPL2;MRPL1;DGCR8;MRPL9;COA6;DSP;ELAC2;SECISBP2L;RPL13A;EDF1;PTBP2;PTBP3;DNAJC2;DALRD3;PKM;SARS2;ESRP2;NOA1;C1D;ANG;RP9;POLR1G;SLC25A5;SLC25A11;HDAC2;NUFIP1;LRP1;ROCK2;MAK16;RPL36A;JAKMIP1;HSD17B10;MRM3;MTHFSD;REPIN1;GANAB;POLR2A;NOCT;IGF2BP1;SAP18;IGF2BP2;ASCC3;HNRNPA1;EIF4B;NOP56;PTPN1;HNRNPA3;NOP58;SSB;CNBP;IMMT;RPL35A;HNRNPAB;TPD52L2;BICC1;ASS1;SNRNP40;MTRES1;NOVA1;EIF3I;DRG2;EIF3E;P4HB;EIF3D;SHFL;EIF3A;TNRC6A;TNRC6B;DMGDH;EIF4A1;TCERG1;RTCA;PPAN;CISD2;THUMPD1;IFIT1;MKI67;PWP2;NUDT4;UBE2L3;IFIT2;LGALS3;LGALS1;RPS16;TRIM28;RPL18A;SNRPD1;DHX57;PEG10;DHX58;LONP1;RPS11;AGFG1;RPS12;TNS1;SRRM2;SRRM3;AQR;IMP3;SCAF11;ACTN1;CSNK1E;JMJD6;ARC;SLPI;XRN1;LACTB2;XRN2;CCDC86;TFAM;SUCLG1;KCTD12;EZR;PFN1;EIF1B;ANP32A;CSTF3;STXBP1;TWF2;GSPT2;HELZ2;DHX30;FXR2;DHX33;PCBP3;DHX34;ERI1;PCBP4;PCBP1;ERI3;PCBP2;MAP4;TRAP1;XRCC5;RCC2;MYO5A;ERAL1;CCDC9B;HARS2;PARP12;PUM3;MANF;BST2;CCT6A;RPS26;ALDH6A1;FUBP1;KYAT3;SPATS2L;GRB2;NOL10;RNPS1;RPS20;ALDH18A1;NOL12;DCP1A;SUGP2;RPS24;TOP2A;MRPS15;GFM1;FASTKD1;MRPS14;PPP1R10;FASTKD2;MRPS11;MRPS12;NAT10;PCSK9;BRCA1;LARP1B;SYNCRIP;PCF11;C1QBP;DHX16;KIF1C;UTP14A;APOBEC1;CCT3;MRPS28;TOP3B;ZCCHC24;MRPS26;APOBEC2;MRPS24;NCOA5;PRMT1;MRPS23;MRPS21;TFB2M;MRPS7;PPRC1;MRPS5;UCHL5;MRPS9;HNRNPH1;RPUSD3;FASTKD5;STRAP;TLR8;ARHGEF1;FAM32A;TLR7;PABPC1;HNRNPH3;MAPT;ALDOA;MAPRE1;DCP2;TLR3;CSTB;MRPS35;HEATR1;IGHMBP2;MRPS31;NOL7;IBA57;MRPS30;NOL3;AKAP1;EXOSC7;ATP5F1A;RBM15B;PES1;CTNNA1;HEATR6;CCT4;TEFM;PURG;RTRAF;NQO1;NPM1;MYEF2;CAVIN1;RFTN1;SORBS2;ATP5F1C;NUDT7;KRT18;XPOT;CSDC2;HDGF;PRPF31;TARDBP;ACAA2;KDM1A;RPP30;BCCIP;PEBP1;YARS2;EFTUD2;FBL;RBMX2;NUSAP1;CHCHD1;RPP38;CAST;ZBP1;NANOS1;DIMT1;RADX;ZGRF1;PUS1;ANXA11;WBP11;PUS7;PDIA4;TUFM;PRPF6;DKC1;RPP21;SBDS;SIDT1;PPIE;MATR3;CARS1;RPP25;SIDT2;DAP3;ZCCHC7;DDX5;DDX1;UTP23;DDX60;PRPF8;RTN4;NOP9;ZFP36L1;ZMAT3;DNAJC21;TASOR;UBC;ZC3H18;NDUFV3;MYH10;GCN1;MARK2;HSPA9;CPSF4;HSPA8;UBE2I;CPSF6;PNPT1;ALYREF;CPSF3;NONO;CPSF2;MSN;TDRD7;CWC15;EIF2S2;SEPSECS;RALYL;MKRN2;SRPRA;LSM14B;GRSF1;ZCCHC3;RBM28;DDX47;NVL;PINX1;DDX42;HMGB2;DDX43;HMGB3;PSIP1;HSPB1;ADAR;CHD3;DDX41;YBX1;TENT4B;YBX3;AFF2;RBM3;RPS4X;ZC3H7A;ZC3H7B;MYO18A;LRRFIP1;YWHAG;PSTK;UTP15;TSFM;RBM14;RBM15;SPATS2;DARS2;DDX52;TENT5A;UTP18;DARS1;CKAP4;DCN;SUPV3L1;OAS2;THRAP3;OAS3;RBM20;LUC7L3;MYH9;RBMS1;NCBP3;LUC7L2;RBMS2;PLEC;RBM22;RBMS3;RBM47;DDX27;POLDIP3;USP10;DDX21;RRBP1;SLC3A2;MTIF2;SAMHD1;ADD1;HSPD1;SELENOH;TBRG4;PABPN1;NUP42;TRA2A;FAM120A;DROSHA;RBM38;PTCD3;SPEN;PTCD2;NIFK;DDX31;SSRP1;DEK;HSPE1;ACIN1;FAM98B;NAA15;SLIRP;VIM;RBM45;RAN;R3HDM2;SNTB2"
"adenylate cyclase inhibiting G protein-coupled glutamate receptor activity (GO:0001640)","1/9",0.998645735132717,0.999996923433401,0,0,0.115345772819082,0.000156314597308919,"GRIK3"
"G protein-coupled glutamate receptor activity (GO:0098988)","1/9",0.998645735132717,0.999996923433401,0,0,0.115345772819082,0.000156314597308919,"GRIK3"
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen (GO:0016713)","1/9",0.998645735132717,0.999996923433401,0,0,0.115345772819082,0.000156314597308919,"CYP2U1"
"retinoic acid 4-hydroxylase activity (GO:0008401)","1/9",0.998645735132717,0.999996923433401,0,0,0.115345772819082,0.000156314597308919,"CYP26B1"
"G protein-coupled serotonin receptor activity (GO:0004993)","9/33",0.998911209810559,0.999996923433401,0,0,0.345726248917124,0.000376628419944355,"CHRM3;HTR6;HTR7;HRH2;HTR1D;HTR2B;HTR1B;HTR4;DRD4"
"serotonin receptor activity (GO:0099589)","9/33",0.998911209810559,0.999996923433401,0,0,0.345726248917124,0.000376628419944355,"CHRM3;HTR6;HTR7;HRH2;HTR1D;HTR2B;HTR1B;HTR4;DRD4"
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen (GO:0016712)","4/20",0.999284484610344,0.999996923433401,0,0,0.230565710987108,0.000165032363179529,"CYP2U1;CYP2S1;CYP1B1;CYP2E1"
"leucine zipper domain binding (GO:0043522)","1/10",0.999349109408573,0.999996923433401,0,0,0.102518888995757,6.67503062213657e-05,"MRTFA"
"methylation-dependent protein binding (GO:0140034)","20/63",0.99962972601211,0.999996923433401,0,0,0.42841072573019,0.000158658723283213,"KDM5A;L3MBTL1;KDM4A;MORC3;CBX5;SPIN4;UHRF1;PHF1;NCAPG2;ATRX;CDYL;LRWD1;PYGO1;MBTD1;ING3;THAP7;MTF2;PHF13;NCAPD3;GLYR1"
"omega peptidase activity (GO:0008242)","41/113",0.999725298939775,0.999996923433401,0,0,0.523974660186884,0.000143956168045673,"USP35;USP13;OTUD5;USP14;MINDY3;USP27X;USP32;USP10;USP33;USP11;TNFAIP3;APEH;TANK;USP18;USP19;ATXN3;UCHL1;STAMBPL1;OTUD6B;ZC3H12A;UFD1;USP30;GGT1;GGT5;USP24;USP8;USP7;GGT7;USP49;USP42;USP20;USP22;USP2;JOSD1;USP28;ASRGL1;UCHL5;PAN2;COPS5;OTUD1;BAP1"
"steroid hydroxylase activity (GO:0008395)","9/36",0.999744680767408,0.999996923433401,0,0,0.307215965604646,7.84481596665075e-05,"CYP27A1;CH25H;CYP2U1;CYP2S1;CYP1A1;CYP1B1;CYP2E1;CYP7B1;CYP17A1"
"arachidonic acid monooxygenase activity (GO:0008391)","3/19",0.999802812137001,0.999996923433401,0,0,0.172907647907648,3.4098651617722e-05,"CYP2S1;CYP1A1;CYP2E1"
"DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)","141/333",0.999840933358852,0.999996923433401,0,0,0.673731963537097,0.00010717680482719,"FOXA1;EHF;PRDM4;FOXI1;SCX;UBP1;PRDM2;RBPJ;ELK1;ETS1;ELK3;ELK4;SPIB;HOXA10;CREB3L3;SOX17;MYC;MYB;SOX9;HOXA7;HOXA5;SOX4;GTF2I;MEF2A;MEF2C;SOX11;HNF1A;SOX12;RUNX1;NPAS4;AR;MYCN;RFX4;RFX5;ZSCAN21;HOXB3;PGR;ATF5;ATF3;GCM1;GATA4;FOXO4;NRF1;FOXO3;HIF1A;RLF;FOXO1;PRDM16;HOXC4;ALX1;SMAD2;TFAP2A;EGR1;SMAD1;TFAP2B;EGR2;JUN;SMAD3;FOXF1;ESRRB;NFATC1;ESR1;NFKB1;FOSL2;NFKB2;NR4A2;NR4A1;NR4A3;SP1;ZFP62;MAFF;RFXAP;REL;HOXD4;MDM4;TCF4;TCF3;HOXD8;GMEB1;ONECUT2;TCF21;SIX1;TFCP2L1;MEOX2;LITAF;NR2E3;HHEX;DBP;NKRF;HNF4A;MYBL2;MYBL1;GABPA;KLF10;TCF12;ETV1;ETV4;KLF15;ETV5;CREB3;PLSCR1;CREB1;TFDP1;ELF3;ELF4;IRF4;IRF1;IRF2;IRF5;PPARA;FOXC2;NFAT5;SMARCD1;SMARCD2;HLF;SATB2;BARX2;RELA;RXRB;PLAGL2;E2F2;STAT6;E2F3;MLXIP;PRRX1;NFYC;STAT3;NR1H4;FOXJ1;GRHL3;GRHL1;KLF4;MEIS3;GRHL2;MEIS2;KLF7;KLF6;MEIS1;KLF5;NFIA;NFIC"
"arachidonic acid epoxygenase activity (GO:0008392)","2/16",0.999852380633988,0.999996923433401,0,0,0.131753971307646,1.94508734121433e-05,"CYP2S1;CYP2E1"
"methylated histone binding (GO:0035064)","21/68",0.999863390637388,0.999996923433401,0,0,0.411415179642376,5.62070047487446e-05,"KDM5A;L3MBTL1;KDM4A;MORC3;CBX5;SPIN4;UHRF1;PHF1;NCAPG2;ATRX;CDYL;LRWD1;PYGO1;MBTD1;ING3;THAP7;MTF2;PHF13;TTLL12;NCAPD3;GLYR1"
"DNA binding (GO:0003677)","371/811",0.999869875601495,0.999996923433401,0,0,0.770442985756639,0.000100259953378363,"APP;JRK;EHF;SMARCB1;FOXI1;SCX;IKZF1;SMC6;RBPJ;IKZF3;RPL7;ELK4;ENDOV;TRIM28;MYC;ZC3H12A;LONP1;TRIM26;SOX8;SOX9;HOXA7;SOX6;JUNB;HOXA5;HES7;MEF2A;TIPIN;MAP1S;DDX11;TINF2;SOX13;HNF1A;SOX12;NEIL3;SLPI;XRN1;RFX5;TFAM;TRIM16;ATF5;TSHZ3;EPAS1;TSHZ1;GATA4;XPC;ZBTB4;HIF1A;DEDD2;TERT;PCBP1;PCBP2;PRDM16;HESX1;HIVEP2;PPARGC1A;ZBTB7A;CTC1;EGR1;CDT1;JUN;EGR2;XBP1;FOXF1;XRCC5;NR2F1;SMARCA5;NFATC2;PBX4;SMARCA1;SMARCA2;FLI1;NR2F6;SETX;ACR;FAM111A;POLA1;ZBTB6;TDP2;TDP1;FUBP1;SNAI2;HROB;SIM1;SIM2;EZH1;RAD18;H2AX;TOP2A;CSRNP2;RARG;CSRNP3;FBH1;OGG1;PHF1;JRKL;BRCA1;BRCA2;GLI1;MEOX2;GLI2;AIFM1;AIFM2;HNF4A;HEY2;MLX;ANKRD1;TEAD1;TIGD3;SREBF1;SPHK1;TET1;PROX1;TERF1;MLF1;SIRT3;MMP12;ZEB2;H2AJ;RAD51D;RAD51C;PAX8;MTF2;TLR8;PPARG;MAPT;PPARA;DNASE1L3;PPARD;FOXC2;PCNA;MYRF;SATB1;IGHMBP2;CENPB;RELA;UNG;BCLAF3;FOXS1;BCLAF1;RXRA;CUX1;PLAGL2;PMS2;SPDEF;MBD3;MBD4;ATAD5;CENPX;STAT1;NFYC;STAT3;NR1H4;RPA2;NR1H3;GRHL3;GRHL1;GRHL2;BATF;APEX1;FOSB;AUNIP;HDGF;CRLF3;TARDBP;CENPS;GZF1;FOXA1;DCLRE1C;PRDM9;POGK;ZBTB21;RORA;PRDM2;AHR;PARK7;ETS1;ETS2;CHCHD2;HMCES;SMARCAD1;BANF1;NBN;HMGN1;MEN1;EOMES;ZBP1;NKX6-2;KDM2B;RADX;APLP2;ARID5A;ARID5B;ZBTB33;POLRMT;WBP11;FOXP3;FOXP2;POU3F3;HIC1;MYCL;ILF3;MYCN;MSH2;TIMELESS;PGR;NUPR1;HDGFL3;GLYR1;KHDRBS1;KMT2D;GCM1;BLM;DNMT1;DLX3;CBFB;CREM;FOXO4;PDS5B;FOXO3;DDX60;MACROH2A2;MACROH2A1;RLF;FOXO1;NPAS2;RAD51AP1;RAD51AP2;ORC1;ZKSCAN3;ABL1;SAFB2;CAMTA1;NLRP3;CAMTA2;CLSPN;TFAP2A;ESRRA;SMAD2;TFAP2B;SMAD3;DENND4A;VDR;ESRRB;HMGA1;HMGA2;POU2F2;PALB2;FANCG;ESR2;DRAP1;NR4A2;MLXIPL;NR4A1;MAFB;NR4A3;BCL6;SP1;ALB;MAFF;NABP2;NABP1;TAF4B;TCF4;MAFK;TCF3;ZCCHC3;CREBZF;KDM5A;KDM5B;CIITA;RNF11;THRB;MCM7;MCMDC2;SYCP1;HMGB2;HMGB3;PSIP1;CGAS;SIX1;MCM10;CHD4;CHD3;YBX1;CHTF18;NR2E3;LYL1;HHEX;EXO1;H2BC21;SNAPC3;LRRFIP1;POLE;NKX3-1;RFC3;RFC1;DNMT3A;TWNK;RAD23A;FOXL1;ETV5;SMC1B;H2BC12;SUPV3L1;AIM2;IRF4;THRAP3;IRF1;C1D;IRF2;TRNP1;CRY1;IRF7;MCM3;MCM4;RBMS1;IRF5;ANG;MCM5;IRF6;MCM6;DNASE1;MCM2;GTF3C1;CEBPB;HDAC2;GTF3C4;NUFIP1;HLF;GTF3C5;LIN9;RNF4;SAMHD1;BARX2;NR2C1;HSPD1;REPIN1;CDC45;POLR2A;HLX;POLD1;TBX21;SAP30L;E2F1;RBBP8;E2F2;E2F3;POLR2H;HNRNPA1;H2AZ1;IRX1;IRX2;POLQ;TCF7L2;STN1;TCF7L1;CNBP;FOXJ1;MEIS3;MEIS2;TBX3;USF1;KLF2;TBX2;RAD52;RAD50;MEIS1;RAD51;IMPDH1;ERCC1;ERCC5"
"thiol-dependent deubiquitinase (GO:0004843)","36/106",0.999935409074691,0.999996923433401,0,0,0.473091239970221,3.0558387853196e-05,"USP35;USP13;OTUD5;USP14;MINDY3;USP27X;USP32;USP10;USP33;USP11;TNFAIP3;TANK;USP18;USP19;ATXN3;UCHL1;STAMBPL1;OTUD6B;ZC3H12A;UFD1;USP30;USP24;USP8;USP7;USP49;USP42;USP20;USP22;USP2;JOSD1;USP28;UCHL5;PAN2;COPS5;OTUD1;BAP1"
"G protein-coupled amine receptor activity (GO:0008227)","9/39",0.999941701821047,0.999996923433401,0,0,0.276407738954664,1.61145375581663e-05,"CHRM3;HTR6;HTR7;HRH2;HTR1D;HTR2B;HTR1B;HTR4;DRD4"
"neuropeptide binding (GO:0042923)","3/21",0.999942914668194,0.999996923433401,0,0,0.153663620330287,8.77218913704948e-06,"OPRD1;SORL1;SSTR3"
"deubiquitinase activity (GO:0101005)","38/112",0.999957191410398,0.999996923433401,0,0,0.472273818219764,2.02178088149856e-05,"USP35;USP13;OTUD5;USP14;MINDY3;USP27X;MINDY1;MINDY2;USP32;USP10;USP33;USP11;TNFAIP3;TANK;USP18;USP19;ATXN3;UCHL1;STAMBPL1;OTUD6B;ZC3H12A;UFD1;USP30;USP24;USP8;USP7;USP49;USP42;USP20;USP22;USP2;JOSD1;USP28;UCHL5;PAN2;COPS5;OTUD1;BAP1"
"G protein-coupled photoreceptor activity (GO:0008020)","1/15",0.999981219601075,0.999996923433401,0,0,0.0658706495005427,1.23708869164424e-06,"GPR88"
"G protein-coupled receptor activity (GO:0004930)","112/283",0.999984345441672,0.999996923433401,0,0,0.600527828093144,9.40107149732358e-06,"OXTR;VIPR1;GPR65;MRGPRF;MRGPRE;RXFP1;CELSR2;RXFP3;GPR174;GPR173;GPR176;CYSLTR1;ADGRA1;GPR171;C3AR1;CMKLR1;PDGFRB;CASR;TPRA1;F2R;PDGFRL;ADGRB2;ADGRB3;GPR161;APLNR;XPR1;ADCYAP1R1;CALCRL;NPR1;C5AR2;GPR87;C5AR1;GPR88;NPR3;FPR1;LPAR1;LPAR3;ADRB1;FPR2;ADGRG3;HCAR2;ADGRG4;MC2R;ADGRG1;ADGRG2;CALCR;ADGRG7;GALR2;ADGRG5;ADGRG6;CCR10;LPAR6;GPR183;GPR18;GPR27;ADRA1D;PTH1R;ADRA1B;ADRA1A;ADGRE1;ADGRE5;FFAR4;BDKRB2;CCR7;FFAR2;TAPT1;GPR135;GPR34;GPR35;GLP2R;GPBAR1;PTH2R;ADRA2B;SSTR3;PAX8;ADORA2A;OPRD1;CX3CR1;GPR45;TM2D1;PTAFR;CXCR5;CXCR4;CXCR6;P2RY6;CNR1;GPR150;NPY;CXCR2;S1PR3;S1PR2;TAS1R3;GPR157;P2RY12;P2RY13;P2RY10;GCGR;P2RY14;GPR55;SCTR;GPR4;TSHR;GPR141;MAS1;ADGRD1;GPR143;F2RL1;LGR5;ADGRL2;F2RL2;LGR4;F2RL3"
