"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"vasoconstriction (GO:0042310)","8/11",0.140944655140573,0.421990826906422,0,0,2.46365094642284,4.82724805723046,"ACTA2;EDN1;EDNRA;EDNRB;KEL;EDN3;HTR2B;SLC8A1"
"protein insertion into ER membrane (GO:0045048)","23/37",0.141056915151402,0.422116508420191,0,0,1.51823752151463,2.97360758513284,"UBL4A;APP;CYB5A;PRNP;MMGT1;CCDC47;SGTA;EMC10;TRAM2;BAG6;ALDH3A2;SERP1;EMC2;EMC4;HMOX1;EMC6;EMC7;GET3;EMC8;EMD;EMC9;STX1A;VAMP2"
"circulatory system development (GO:0072359)","72/126",0.141807431429959,0.423939986644269,0,0,1.2328749435083,2.40815645264212,"ACVRL1;CDKN1A;TCF25;FLT4;TCF21;ECE1;PKD2;PKD1;GLI2;CDH5;STK11;SHH;SALL1;CASP8;SOX17;HEY2;SH3PXD2B;PLCE1;SOX9;SOX4;ACVR1;MEF2A;KDM6B;MEF2C;MKKS;CXADR;FBXW7;NCOA6;HEG1;TSC2;FOXL1;HSPG2;TGFBR1;TGFBR2;KAT2B;KAT2A;MTHFD1;APLNR;RBM20;ZFPM1;CRB2;FOXC2;NXN;PDGFB;CACNA1C;CRIP1;HDAC9;PRICKLE4;PDLIM1;APELA;PDLIM2;ERBB3;ERBB4;DVL2;SMYD4;TNNI3;PDLIM5;PDLIM4;PDLIM7;STRA6;TGFB1;FOXF1;NTRK3;FN1;MICAL2;WDR11;BMP2;COL3A1;ID2;BCOR;TEK;FBN1"
"phosphatidylinositol biosynthetic process (GO:0006661)","72/126",0.141807431429959,0.423939986644269,0,0,1.2328749435083,2.40815645264212,"SLC27A1;MTMR12;PIGO;PGAP3;PIGN;PGAP4;MTMR14;PIGQ;INPPL1;PIK3CD;PIK3C2G;CWH43;PIK3CB;SLA2;FGF2;PIK3CG;IMPA1;PIP4K2A;PIP4K2B;PIP4K2C;TMEM150A;SACM1L;TTC7B;DPM1;INPP4A;RUFY1;ITPKB;INPP4B;PYURF;ITPKC;PIGB;DPM3;PITPNM1;PIGA;PITPNM3;PITPNM2;PIGM;MPPE1;PIGG;PIGF;PI4K2A;CDS1;MTMR2;MTMR3;PIK3R3;PIK3R1;MTMR4;PIK3R6;PIK3R5;SOCS2;SOCS3;SOCS1;INPP5F;INPP5D;INPP5E;INPP5J;PIP5K1A;PIP5K1B;PIP5K1C;CDIPT;SOCS7;RAB4A;PLEKHA2;PLEKHA3;SYNJ2;PLEKHA4;PTPN13;PLEKHA8;FIG4;RAB14;PI4KA;RAB5A"
"diacylglycerol metabolic process (GO:0046339)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"DGKE;DGAT2;DGAT1;DGKB;MOGAT2;MOGAT1;APOA2;PGS1;PLA2G15;GPAM;DGKQ;PLCE1;ANG;DGKK;PNPLA2"
"hyaluronan metabolic process (GO:0030212)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"CEMIP;TGFB1;ABCC5;HEXB;HEXA;HMMR;FGF2;LYVE1;HYAL1;HYAL2;IL1B;CHP1;HAS2;GUSB;CD44"
"mitotic cell cycle checkpoint signaling (GO:0007093)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"PABIR1;PLK3;ZWILCH;PLK2;PRCC;VPS4A;BUB1B;AURKB;CHFR;ZWINT;CHEK1;CHMP4C;NABP2;NABP1;BUB1"
"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"CSF2;EYA2;UNC5B;TNF;MAPK7;GDNF;TERT;IL1B;AKT1;SNAI2;HSPA1B;BCL2L1;HSPA1A;MCL1;PF4"
"negative regulation of intracellular protein transport (GO:0090317)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"BARD1;KCNE1;SP100;DMTN;INSIG1;LRRK2;PARK7;LMAN1;BAG4;UFM1;MDFIC;RAB23;SUFU;CHP1;ITGB1BP1"
"negative regulation of reactive oxygen species metabolic process (GO:2000378)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"PRKN;TFAP2A;TRAP1;ABCD2;ABCB7;MMP3;SIRT5;BRCA1;PARK7;MT3;SIRT2;PINK1;COA8;PPARA;PLIN5"
"negative regulation of signal transduction in absence of ligand (GO:1901099)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"CSF2;EYA2;UNC5B;TNF;MAPK7;GDNF;TERT;IL1B;AKT1;SNAI2;HSPA1B;BCL2L1;HSPA1A;MCL1;PF4"
"nucleotide metabolic process (GO:0009117)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"CTPS2;AK4;NMNAT3;AK5;PARK7;AK7;DCK;FHIT;AK8;DCTD;NMNAT1;GUK1;CMPK1;ME1;ENPP3"
"positive regulation of cell cycle G2/M phase transition (GO:1902751)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"DYRK3;NPM1;ATAD5;RCC2;CDC7;CDC25C;CDC25A;CDC25B;CCNB1;RAD51C;CCND1;CDK4;CDK1;FBXO5;DTL"
"positive regulation of protein autophosphorylation (GO:0031954)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"ACE;PDGFB;PDGFA;VEGFA;GREM1;RAP2C;RAD50;RAP2A;RASSF2;GPNMB;PDGFD;TNKS1BP1;NBN;CALM1;CALM2"
"regulation of interleukin-4 production (GO:0032673)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"CD86;CEBPB;FCER1G;SYK;FOXP3;PRKCZ;SLC7A5;IRF4;CD28;RARA;NLRP3;PRKCQ;LGALS9;ZFPM1;HAVCR2"
"regulation of mononuclear cell migration (GO:0071675)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"LYN;CSF1;IL34;RARRES2;CXCL17;MSN;AIF1;THBS1;TNF;BMP5;LGALS3;STK10;CCL5;SLIT2;CMKLR1"
"regulation of necroptotic process (GO:0060544)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"ZBP1;PDCD6IP;MLKL;RIPK3;CFLAR;YBX3;SDCBP;CASP8;FLOT1;FLOT2;STUB1;ARHGEF2;SLC25A4;BIRC2;BIRC3"
"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"RYR2;CAMK2D;GSTM2;GSTO1;PDE4D;ANK2;ATP1A2;CACNA1C;SLC8A1;FKBP1B;DMD;CASQ1;CALM1;PRKACA;CALM2"
"regulation of supramolecular fiber organization (GO:1902903)","15/23",0.144052157242311,0.425192868623087,0,0,1.73251950303381,3.35689486480156,"HSPA8;GPX1;MAP1S;PRUNE1;ARL2;AEBP1;PARK7;CAMSAP1;CAMSAP3;EFEMP2;MAP1B;MAP1A;ABL1;APOE;MAPT"
"artery morphogenesis (GO:0048844)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"PDGFRB;NRP1;TFAP2B;HPGD;LRP1;FOXF1;LRP2;PKD2;TGFBR1;TBX2;VEGFA;BMP4;HEY2;ANGPTL3;ADAMTS9;FOLR1;STRA6;BMPR1A;ENG"
"cardiac muscle cell action potential (GO:0086001)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"KCNH2;KCNE1;KCND3;KCNIP2;CACNA2D1;ATP1A2;ANK2;ATP1A1;CACNA1C;ATP1B1;SLC8A1;CACNA1G;KCNQ1;DMD;SCN5A;SCN4B;SCN1B;HCN2;SCN2B"
"chondroitin sulfate metabolic process (GO:0030204)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"CHST9;CHPF;HEXB;HEXA;BGN;DCN;UGDH;VCAN;CHST11;CHSY1;CHST12;HYAL1;DSEL;DSE;IDS;CHSY3;CSPG4;ARSB;CHST3"
"Golgi to plasma membrane protein transport (GO:0043001)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"BBS2;NSF;BBS1;AMN;SYS1;SEC16A;GOLPH3L;ANK3;GGA2;GGA1;GOLGA4;GOLPH3;PREPL;KRT18;RAB31;KIF13A;GOLGA7;BLZF1;VAMP2"
"heterotypic cell-cell adhesion (GO:0034113)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"ITGB1;DSP;CXADR;VCAM1;ITGA4;ITGB3;ITGB2;CD2;CD200R1;ITGAD;NINJ1;ITGAX;ITGA7;ITGAV;ITGB7;MADCAM1;DSG2;ITGA5;DSC2"
"microtubule polymerization (GO:0046785)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"NDE1;SLAIN2;CSNK1D;TUBG2;TUBG1;CKAP5;GOLGA2;TPX2;TPPP3;MAP7D3;CENPJ;TRPV4;TUBGCP5;PIN1;TPPP;MAPT;CLASP1;HDGFL3;NDEL1"
"positive regulation of phosphate metabolic process (GO:0045937)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"APP;NRP1;SRC;EGF;FZD7;ILK;BCL10;PSEN1;PTH1R;MIF;THBS1;BTBD10;EREG;SDCBP;AR;KCTD20;CCL5;NCKAP1L;ANG"
"positive regulation of protein import (GO:1904591)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"SMAD3;TGFB1;PRKCD;PIK3R1;PSEN1;EFCAB7;IPO5;MAVS;TRIM28;BAG3;HYAL2;UBR5;ZC3H12A;CHP2;FLNA;HCLS1;RAN;RBM22;ZPR1"
"primary neural tube formation (GO:0014020)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"VASP;STIL;TGFB1;LMO4;SEMA4C;IFT122;TSC2;FUZ;GRHL3;BCL10;LRP2;GRHL2;LRP6;SKI;VANGL2;MTHFD1L;MTHFD1;DVL2;PHACTR4"
"regulation of type I interferon-mediated signaling pathway (GO:0060338)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"IFNAR2;ZBP1;PTPN1;RNASEL;STAT2;WNT5A;NLRC5;MUL1;ISG15;DCST1;SAMHD1;USP18;TRIM6;MAVS;OAS3;PTPN6;TTLL12;UBE2K;PTPN2"
"response to alcohol (GO:0097305)","19/30",0.14406718076057,0.425192868623087,0,0,1.59613380164493,3.09247022341867,"CHRNB2;SMAD2;ABCA2;TGFB1;HSD3B2;GOT2;ADH7;GRIN2B;TGFBR1;SOD1;TGFBR2;TGFBR3;GRIN3A;PMVK;CCL3;SDF4;CCR7;SLIT2;CCR5"
"establishment of protein localization to extracellular region (GO:0035592)","28/46",0.14468134778091,0.426376925795949,0,0,1.43765134469088,2.77929857006092,"RAB3B;STEAP3;RAB3A;RAB3D;MTTP;AFM;MIA2;LTBP2;MIA3;SVBP;RAB8A;RAB8B;ABCA1;TANGO2;FGG;TVP23A;TVP23B;ARFGAP3;PDIA4;RCN3;ARL4D;GOLPH3;OLFM2;RAB15;RAB12;RAB13;PREB;MON1A"
"interleukin-12-mediated signaling pathway (GO:0035722)","28/46",0.14468134778091,0.426376925795949,0,0,1.43765134469088,2.77929857006092,"PITPNA;RPLP0;LMNB1;CDC42;CNN2;RAP1B;HNRNPDL;CFL1;STAT4;IL12RB1;PAK2;JAK1;HSPA9;ANXA2;GSTO1;MSN;TALDO1;MIF;TYK2;SOD2;SOD1;CAPZA1;GSTA2;HNRNPF;PSME2;LCP1;P4HB;PLCB1"
"positive regulation of organelle assembly (GO:1902117)","28/46",0.14468134778091,0.426376925795949,0,0,1.43765134469088,2.77929857006092,"GPSM2;CSF2;RALB;CCP110;ASAP1;CAPG;TNF;SDCBP;NUP62;PIP4K2A;PIP4K2B;ENTR1;PIP4K2C;TAPT1;PLK4;SH3GLB1;PDCD6IP;FUZ;ELAPOR1;CCDC88A;CNOT6;CNOT2;CROCC;FSCN1;RAB3GAP2;SDC1;LCP1;RAB3GAP1"
"ciliary basal body-plasma membrane docking (GO:0097711)","55/95",0.146396475779229,0.431219830078493,0,0,1.27117374069419,2.44247994137461,"CETN2;CEP164;CCP110;ACTR1A;TUBA1A;CNTRL;CEP250;NEK2;PRKACA;CEP290;NINL;YWHAG;OFD1;CEP135;CEP131;HAUS3;KIF24;CSNK1D;HAUS6;CSNK1E;HAUS5;RPGRIP1L;DYNLL1;TUBG1;CKAP5;HAUS2;TUBA4A;MAPRE1;SFI1;SDCCAG8;DYNC1I2;SSNA1;DCTN3;HAUS8;CEP70;NPHP1;CEP192;PCNT;CLASP1;CEP78;PLK4;ODF2;NDE1;PLK1;RAB3IP;TUBB4A;CENPJ;ALMS1;CDK1;CEP162;CEP83;B9D1;CEP41;CEP43;CEP89"
"negative regulation of protein secretion (GO:0050709)","24/39",0.150443701667846,0.442490143103371,0,0,1.47861962598805,2.80075152531867,"PRKN;CHGA;RHBDF1;RSAD2;IRS1;KCNB1;F2R;RHBDF2;BMP8A;SIRT4;NR1H3;INHBB;HMGCR;PSMD9;REST;SFRP1;RAB11FIP1;IL1B;CCN3;FAM3D;APOE;ADTRP;RAB11FIP3;DRD4"
"response to peptide (GO:1901652)","24/39",0.150443701667846,0.442490143103371,0,0,1.47861962598805,2.80075152531867,"EIF2B5;STAT5A;PRNP;STAT5B;ANXA1;IRS1;STAT1;MMP2;STAT2;MMP3;STAT3;CACNA1A;REG3G;AGER;MMP9;GNAI1;INAVA;MMP12;CALCR;STAT4;FYN;KAT7;STAT6;IRF5"
"vesicle cytoskeletal trafficking (GO:0099518)","24/39",0.150443701667846,0.442490143103371,0,0,1.47861962598805,2.80075152531867,"RAB1A;FBXW11;NDE1;MYO7B;BICDL1;MYO5A;BICDL2;WASL;MYO7A;TRAK1;MYO19;TANC2;TRAK2;MYO1E;MYO1B;MYO1A;MYO5B;MYO6;MYO5C;KIF1A;HAP1;MYO1F;NDEL1;MYO1G"
"negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)","39/66",0.150715464160722,0.442639157823617,0,0,1.33512458302496,2.52653844284228,"PSMD10;PSMD12;PSMD13;FHL1;PINX1;VPS4A;AURKB;PSMB10;AURKA;PSMD8;PSMB6;PSMD9;PSMB7;GPR132;PSMD6;PSMB4;PSMB5;PSMD5;PSMB3;CHEK1;PSMD3;PSMB1;SKP1;PABIR1;CHFR;PSMB8;RBX1;PSMB9;PSMC5;PSMA4;PSMC3;PSMC1;PSME4;PSMC2;CHMP4C;PSME1;NABP2;PSME2;NABP1"
"positive regulation of cell cycle (GO:0045787)","39/66",0.150715464160722,0.442639157823617,0,0,1.33512458302496,2.52653844284228,"FOXA1;PSMD10;APP;PDGFB;PKD2;PKD1;TTL;USP19;LRP6;CCND3;CCNB1;CCND2;RPS15A;CCND1;CHEK1;EIF4EBP1;AKT1;TRIM21;NKX3-1;SPHK1;USP22;USP2;ASNS;PRKCA;RAD23A;PROX1;MEIS2;TBX3;CDC25B;SMOC2;ADAM17;PSRC1;RGCC;CCNY;CDK4;RARA;NUPR1;FGFR2;LGMN"
"positive regulation of T cell proliferation (GO:0042102)","39/66",0.150715464160722,0.442639157823617,0,0,1.33512458302496,2.52653844284228,"CD86;CD274;TFRC;CD80;IL23R;EBI3;TNFRSF13C;CD3E;AGER;AIF1;SLC7A1;IL27RA;PYCARD;CCL5;NCK2;NCKAP1L;IL12RB1;JAK3;CCR2;NCK1;CD276;ANXA1;VCAM1;SYK;IL15;IGFBP2;IL18;IGF2;PDCD1LG2;IGF1;CCDC88B;IL6;PTPRC;CD6;IL23A;IL1B;CD28;TNFSF9;IL6ST"
"cellular response to alcohol (GO:0097306)","29/48",0.152567991851523,0.44720515327489,0,0,1.41061666607448,2.65216377866109,"PTGER4;GRAMD1B;PTGFR;BLM;GRAMD1A;PTGER2;ADCY3;ADCY1;AHR;BRCA1;ADCY7;ADCY6;GNAI1;ADCY5;LRP6;GNG2;LARP1;CTNNA1;MAP4K1;OSBPL7;SPHK2;SPIDR;GOLPH3;SFRP1;RAD51;GNB1;KLF9;CFTR;GPLD1"
"cognition (GO:0050890)","29/48",0.152567991851523,0.44720515327489,0,0,1.41061666607448,2.65216377866109,"APP;CYFIP1;SETD5;CHRNA4;C5AR1;CHD7;FAM107A;SLC1A4;MAGT1;JAKMIP1;SOBP;TNF;SLC8A2;PTCHD1;MGAT3;ST3GAL4;GPR155;CBR3;DGCR2;MFSD2A;STRA6;CHRNB2;CTNS;TMPRSS11E;SHROOM4;METTL23;DOP1B;CHMP2B;RP9"
"Golgi to plasma membrane transport (GO:0006893)","29/48",0.152567991851523,0.44720515327489,0,0,1.41061666607448,2.65216377866109,"SYS1;ARL3;GGA2;GGA1;GOLGA4;KIF13A;STXBP6;CCDC93;GOLGA7;BBS2;NSF;ARFGEF2;BBS1;AMN;OSBPL5;EXOC6B;GOLPH3L;ANK3;COMMD1;GOLPH3;PREPL;RAB31;EXOC6;GOPC;BLZF1;LLGL1;VAMP2;EXOC1;VPS35L"
"negative regulation of mitotic cell cycle (GO:0045930)","29/48",0.152567991851523,0.44720515327489,0,0,1.41061666607448,2.65216377866109,"CDKN1C;BTG2;BTG1;ZWILCH;PRCC;BUB1B;ZFP36L1;BRINP1;CHEK1;BUB1;NKX3-1;FZD3;SMAD3;TGFB1;ANGEL2;PLK2;BMP7;CHFR;ZWINT;BMP4;TOM1L2;RGCC;BCL6;NABP2;TRIM35;NABP1;AURKAIP1;MAD2L1;PTPN3"
"cellular response to glucose stimulus (GO:0071333)","20/32",0.155306791443777,0.452197197526505,0,0,1.54011691398471,2.86824107582268,"UNC13B;PRKAA1;XBP1;PRKAA2;KCNB1;PTPRN;ZBTB20;AGER;SLC39A14;RAB11B;MLXIPL;CLTRN;RACK1;PDK3;SELENOT;PCK1;PRKACA;GAS6;SOX4;PCK2"
"modulation by host of symbiont process (GO:0051851)","20/32",0.155306791443777,0.452197197526505,0,0,1.54011691398471,2.86824107582268,"CX3CR1;JUN;SAP30BP;CTDP1;SMARCB1;HDAC1;LRRC19;HPN;CARD9;HMGA2;RRP1B;AQP1;SAP30;REST;SP1;CCL5;CCL4;CCL3;NAPEPLD;TARDBP"
"regulation of dendrite morphogenesis (GO:0048814)","20/32",0.155306791443777,0.452197197526505,0,0,1.54011691398471,2.86824107582268,"CHRNB2;CUL7;FBXW8;SEMA4D;SDC2;SS18L2;NEDD4L;KNDC1;PTPRD;RAP2A;CUX1;ADGRB3;GORASP1;HECW2;NEDD4;CAPRIN2;NSMF;TNIK;OBSL1;YWHAH"
"cellular response to alkaloid (GO:0071312)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"RYR1;RYR2;BLM;GSTM2;CASP7;RAD51;CASP6;CASP3;HTR1B;SPIDR;SLC8A1;TGM2"
"dendritic cell migration (GO:0036336)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"CCR1;EPS8;TRPM2;ALOX5;CCL5;GPR183;CXCR2;CXCR4;CCR7;CCR5;PIK3CG;CCR2"
"embryonic digit morphogenesis (GO:0042733)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"HDAC2;SHH;SALL1;INTU;HDAC1;MAP3K20;TWIST1;WNT7A;ECE1;GLI3;TBX3;TBX2"
"endothelial cell proliferation (GO:0001935)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"ACVRL1;SEMA5A;BMP4;ANGPT4;BMPER;HMOX1;NRARP;PRKX;ITGB1BP1;TEK;CD34;LOXL2"
"fluid transport (GO:0042044)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"AQP8;AQP9;PDPN;AQP6;AQP7;AQP11;AQP4;AQP2;AQP3;UPK3A;SLC26A6;AQP1"
"high-density lipoprotein particle remodeling (GO:0034375)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"SCARB1;APOM;ALB;LIPG;APOA2;APOC3;LCAT;PLA2G3;APOA4;APOE;PLTP;ABCG1"
"hyaluronan catabolic process (GO:0030214)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"CEMIP;TGFB1;HYAL1;HEXB;HYAL2;HEXA;CHP1;HMMR;GUSB;FGF2;LYVE1;CD44"
"negative regulation of biosynthetic process (GO:0009890)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"TRAP1;ABCD2;CIITA;CEACAM1;IL6;ABCB7;GSTP1;ASXL3;EMILIN1;PARK7;COA8;PPARA"
"nucleotide biosynthetic process (GO:0009165)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"PRPS2;PRPS1;ADSL;RRM1;RRM2;MTHFD1;NMNAT1;RRM2B;PPAT;ME1;NMNAT3;HPRT1"
"positive regulation of amyloid-beta formation (GO:1902004)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"ABCA2;GSK3A;IFNGR1;ROCK2;SP1;SLC2A13;CASP3;CLU;TNF;RELA;ABCG1;PICALM"
"positive regulation of cardiac muscle hypertrophy (GO:0010613)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"MEF2A;MTPN;CAMK2D;EDN1;NR4A3;TRPC3;ROCK2;PRKCA;IGF1;IL6ST;AGT;PDE9A"
"positive regulation of cartilage development (GO:0061036)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"ACVRL1;BMP4;BMP2;PKDCC;BMP1;SCX;SOX9;GDF6;SOX6;TAPT1;HOXA11;LOXL2"
"positive regulation of glial cell differentiation (GO:0045687)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"EGR2;BMP2;TGFB1;SERPINE2;TENM4;BIN1;IL34;CLCF1;ID2;CXCR4;PTN;TNFRSF1B"
"positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"LYN;RNF13;TAOK3;STK25;CARD9;SEMA4C;ARL6IP5;EIF2AK2;MID1;SCIMP;INAVA;KLHDC10"
"regulation of cartilage development (GO:0061035)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"BMP4;BMP2;KAT2A;BMP1;SCIN;TRPS1;MBOAT2;SCX;SOX9;SOX6;PTHLH;TAPT1"
"regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"SLC35F6;GSK3A;ACAA2;MPV17L;CHCHD10;MUL1;BAX;BAK1;BID;SLC25A5;BOK;HSPA1A"
"regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"MAPK7;VNN1;UBQLN1;HSPB1;HTRA2;AKT1;TREM2;P4HB;NOL3;SOD2;SIRT1;SOD1"
"regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"KCNH2;KCNE1;CAV3;KCNE3;CACNA2D1;KCNE5;KCNQ1;ANK2;SCN5A;SCN4B;SCN1B;SNTA1"
"rRNA transcription (GO:0009303)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"GTF3C1;GTF3C4;CAVIN1;GTF3C5;NIFK;TAF1B;TCOF1;MARS1;GTF3A;ANG;SIRT7;POLR1G"
"tRNA metabolic process (GO:0006399)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"POP5;SSB;POP1;RPP30;RPP21;DARS2;TRPT1;YARS2;DTD1;DTD2;FARS2;THG1L"
"ventricular cardiac muscle cell action potential (GO:0086005)","12/18",0.156078053691716,0.452197197526505,0,0,1.84787213556711,3.432235954086,"KCNH2;RYR2;KCNE1;CAV3;KCNE3;KCNE5;KCNQ1;NEDD4L;ANK2;GPD1L;SCN5A;SNTA1"
"regulation of myeloid cell differentiation (GO:0045637)","40/68",0.156658520687517,0.453441482047819,0,0,1.32044244614239,2.4476868248854,"L3MBTL1;KMT2D;CSF3;CSF2;SPI1;CBFB;HDAC1;KMT2C;ITGA2B;KMT2B;THBS1;LGALS3;HOXA9;SIN3A;PTK2B;HOXA5;HSPA9;LYN;MEF2C;RBM15;PRKCB;PRMT1;MEIS2;RUNX1;KAT2B;MEIS1;CDK6;MAFB;NR4A3;EIF6;AGO4;FES;AGO1;PRKCQ;HOXB8;MYL9;ZFPM1;TNRC6A;PF4;TNRC6B"
"regulation of tyrosine phosphorylation of STAT protein (GO:0042509)","40/68",0.156658520687517,0.453441482047819,0,0,1.32044244614239,2.4476868248854,"CD40;CSF2;CTF1;EPO;FLT3;IL23R;TNF;GHR;SOCS3;SOCS1;INPP5F;ERBB4;CCL5;STAP2;PIBF1;SH2B3;LYN;TNFSF18;TSLP;IL15;TNFRSF18;STAT3;IL18;LIF;OSM;IGF1;PARP9;PARP14;TNFRSF1A;VEGFA;IL6;IL23A;CLCF1;KIT;HCLS1;NF2;IL6ST;FGFR3;CRLF1;PTPN2"
"acylglycerol homeostasis (GO:0055090)","16/25",0.158109167186992,0.455008940165345,0,0,1.64267214623601,3.02985875925282,"SCARB1;PLA2G12B;PNPLA8;IL18;LPL;APOC3;NR1H3;RORA;APOA4;MTLN;MLXIPL;HNF4A;ANGPTL3;APOE;ANGPTL4;GPIHBP1"
"cellular response to hexose stimulus (GO:0071331)","16/25",0.158109167186992,0.455008940165345,0,0,1.64267214623601,3.02985875925282,"UNC13B;PRKAA1;XBP1;PRKAA2;KCNB1;ZBTB20;SLC2A5;SLC39A14;RACK1;PDK3;PCK1;PRKACA;GAS6;SOX4;SLC26A6;PCK2"
"endosome transport via multivesicular body sorting pathway (GO:0032509)","16/25",0.158109167186992,0.455008940165345,0,0,1.64267214623601,3.02985875925282,"LEPROT;SORT1;TMEM50A;TMEM50B;LAPTM4B;LEPROTL1;CHMP1A;CHMP2B;MVB12A;CHMP4C;CHMP4B;CHMP6;RILP;CHMP7;UBXN6;CHMP5"
"fat-soluble vitamin metabolic process (GO:0006775)","16/25",0.158109167186992,0.455008940165345,0,0,1.64267214623601,3.02985875925282,"PIAS4;VKORC1;CBR1;CUBN;UBIAD1;VDR;LRP2;CYP27B1;CYP24A1;TTPA;ALDH1A2;RBP1;CYP1A1;LRAT;GC;LGMN"
"negative regulation of cellular carbohydrate metabolic process (GO:0010677)","16/25",0.158109167186992,0.455008940165345,0,0,1.64267214623601,3.02985875925282,"PFKFB1;GSK3A;ACTN3;PLEK;ERFE;CBFA2T3;CLK2;C1QTNF3;C1QTNF12;CRY1;PGP;SIK1;NUPR1;PPARA;FBP1;GIT1"
"negative regulation of sequestering of calcium ion (GO:0051283)","16/25",0.158109167186992,0.455008940165345,0,0,1.64267214623601,3.02985875925282,"ERO1A;RYR1;RYR2;F2R;HTR2B;ITPR1;ITPR2;ITPR3;PKD2;FGF2;TRPM2;PTPRC;LCK;ANXA6;XCL1;CCR7"
"positive regulation of lipid metabolic process (GO:0045834)","16/25",0.158109167186992,0.455008940165345,0,0,1.64267214623601,3.02985875925282,"APOA2;SIRT4;ZBTB20;CREBL2;APOA4;MTOR;DISP3;MLXIPL;CREB1;IL1B;ANGPTL3;AKT1;PPARG;APOE;PPARA;PPARD"
